# ROBOT PARAMETERS: Arm1=1.8460, Arm2=1.6040, MaxSpeed=120.00, Samples=9002
# Generated: 2026-07-14 21:33:55
# WAYPOINTS:
# WP: -1.470000,2.750000,-51.618740,50.799720,84
# WP: 1.320000,3.120000,12.779660,21.856800,50
# WP: 2.040000,2.480000,19.525560,42.993950,64
# WP: 0.830000,1.910000,-24.239910,106.112900,56
# WP: -1.440000,0.900000,-111.616300,121.530700,50
# WP: -2.640000,0.630000,-111.647500,76.464970,22
# WP: 2.890000,1.240000,44.249700,48.691380,50

Time,X,Z,Theta1,Theta2
0.339,1.705400,2.631089,10.078490,49.442860
0.340,1.700800,2.634032,9.977692,49.445080
0.341,1.696195,2.636967,9.876891,49.447300
0.342,1.691585,2.639894,9.776093,49.449510
0.343,1.686970,2.642812,9.675291,49.451730
0.344,1.682350,2.645722,9.574492,49.453950
0.345,1.677725,2.648625,9.473691,49.456170
0.346,1.673095,2.651520,9.372892,49.458380
0.347,1.668460,2.654406,9.272094,49.460600
0.348,1.663819,2.657284,9.171292,49.462810
0.349,1.659174,2.660154,9.070494,49.465030
0.350,1.654524,2.663016,8.969689,49.467250
0.351,1.649869,2.665870,8.868891,49.469470
0.352,1.645209,2.668716,8.768089,49.471680
0.353,1.640544,2.671553,8.667291,49.473900
0.354,1.635875,2.674383,8.566492,49.476120
0.355,1.631200,2.677204,8.465691,49.478330
0.356,1.626521,2.680017,8.364892,49.480550
0.357,1.621836,2.682822,8.264091,49.482770
0.358,1.617147,2.685619,8.163292,49.484980
0.359,1.612453,2.688407,8.062490,49.487200
0.360,1.607754,2.691187,7.961692,49.489420
0.361,1.603051,2.693959,7.860891,49.491630
0.362,1.598342,2.696723,7.760092,49.493850
0.363,1.593629,2.699479,7.659294,49.496070
0.364,1.588911,2.702226,7.558489,49.498280
0.365,1.584189,2.704966,7.457691,49.500500
0.366,1.579461,2.707696,7.356889,49.502720
0.367,1.574729,2.710419,7.256091,49.504940
0.368,1.569992,2.713133,7.155290,49.507150
0.369,1.565251,2.715840,7.054491,49.509370
0.370,1.560505,2.718537,6.953692,49.511590
0.371,1.555754,2.721227,6.852891,49.513800
0.372,1.550999,2.723908,6.752092,49.516020
0.373,1.546239,2.726581,6.651291,49.518230
0.374,1.541474,2.729245,6.550492,49.520450
0.375,1.536705,2.731902,6.449691,49.522670
0.376,1.531931,2.734550,6.348892,49.524890
0.377,1.527153,2.737189,6.248094,49.527100
0.378,1.522370,2.739820,6.147290,49.529320
0.379,1.517583,2.742443,6.046491,49.531540
0.380,1.512791,2.745058,5.945690,49.533750
0.381,1.507994,2.747664,5.844891,49.535970
0.382,1.503193,2.750262,5.744090,49.538190
0.383,1.498388,2.752851,5.643291,49.540410
0.384,1.493578,2.755432,5.542492,49.542620
0.385,1.488764,2.758004,5.441691,49.544840
0.386,1.483945,2.760569,5.340892,49.547050
0.387,1.479122,2.763124,5.240091,49.549270
0.388,1.474294,2.765671,5.139293,49.551490
0.389,1.469462,2.768211,5.038491,49.553700
0.390,1.464626,2.770741,4.937693,49.555920
0.391,1.459785,2.773263,4.836888,49.558140
0.392,1.454940,2.775776,4.736090,49.560360
0.393,1.450091,2.778281,4.635291,49.562570
0.394,1.445237,2.780778,4.534490,49.564790
0.395,1.440379,2.783266,4.433691,49.567010
0.396,1.435517,2.785746,4.332890,49.569220
0.397,1.430651,2.788217,4.232091,49.571440
0.398,1.425780,2.790679,4.131290,49.573650
0.399,1.420905,2.793133,4.030491,49.575870
0.400,1.416026,2.795579,3.929693,49.578090
0.401,1.411142,2.798016,3.828891,49.580310
0.402,1.406255,2.800445,3.728093,49.582520
