# ROBOT PARAMETERS: Arm1=1.8460, Arm2=1.6040, MaxSpeed=120.00, Samples=11995
# Generated: 2026-07-20 11:14:53
# WAYPOINTS:
# WP: -0.810000,0.420000,-122.924100,150.378600,50
# WP: 1.820000,0.510000,23.513560,113.993100,50
# WP: -0.710000,2.390000,-56.548480,87.719220,50
# WP: -2.180000,2.030000,-75.065420,60.759090,50
# WP: -1.812190,0.216488,-135.000000,116.578500,50
# WP: -2.891826,-1.069085,-135.000000,53.469210,50
# WP: 3.440591,-0.254590,94.218930,0.027976,50
# WP: 2.368416,2.508603,43.340520,0.027976,50
# WP: 1.841209,2.917608,32.241700,0.027976,50

Time,X,Z,Theta1,Theta2
1.545,-2.379494,0.191533,-127.554500,92.727970
1.546,-2.378098,0.192692,-127.549700,92.787990
1.547,-2.376702,0.193848,-127.544900,92.847970
1.548,-2.375303,0.195003,-127.540100,92.907980
1.549,-2.373904,0.196157,-127.535200,92.967980
1.550,-2.372504,0.197308,-127.530400,93.027980
1.551,-2.371103,0.198459,-127.525600,93.087980
1.552,-2.369700,0.199607,-127.520800,93.147980
1.553,-2.368296,0.200754,-127.516000,93.207980
1.554,-2.366891,0.201899,-127.511100,93.267970
1.555,-2.365485,0.203043,-127.506300,93.327970
1.556,-2.364078,0.204184,-127.501500,93.387980
1.557,-2.362669,0.205324,-127.496700,93.447980
1.558,-2.361260,0.206463,-127.491900,93.507980
1.559,-2.359849,0.207600,-127.487000,93.567980
1.560,-2.358437,0.208735,-127.482200,93.627980
1.561,-2.357024,0.209867,-127.477400,93.687980
1.562,-2.355610,0.210999,-127.472600,93.747980
1.563,-2.354195,0.212129,-127.467800,93.807980
1.564,-2.352778,0.213257,-127.463000,93.867980
1.565,-2.351361,0.214383,-127.458100,93.927980
1.566,-2.349942,0.215508,-127.453300,93.987980
1.567,-2.348522,0.216631,-127.448500,94.047970
1.568,-2.347101,0.217753,-127.443700,94.107970
1.569,-2.345678,0.218873,-127.438900,94.167980
1.570,-2.344255,0.219990,-127.434000,94.227980
1.571,-2.342830,0.221107,-127.429200,94.287980
1.572,-2.341405,0.222221,-127.424400,94.347980
1.573,-2.339978,0.223334,-127.419600,94.407980
1.574,-2.338550,0.224445,-127.414800,94.467980
1.575,-2.337121,0.225554,-127.409900,94.527980
1.576,-2.335691,0.226662,-127.405100,94.587970
1.577,-2.334260,0.227768,-127.400300,94.647970
1.578,-2.332828,0.228872,-127.395500,94.707980
1.579,-2.331394,0.229974,-127.390700,94.767970
1.580,-2.329960,0.231075,-127.385800,94.827970
1.581,-2.328524,0.232175,-127.381000,94.887990
1.582,-2.327087,0.233272,-127.376200,94.947970
1.583,-2.325649,0.234367,-127.371400,95.007980
1.584,-2.324210,0.235461,-127.366600,95.067980
1.585,-2.322770,0.236553,-127.361700,95.127980
1.586,-2.321328,0.237644,-127.356900,95.187980
1.587,-2.319886,0.238732,-127.352100,95.247980
1.588,-2.318443,0.239819,-127.347300,95.307980
1.589,-2.316998,0.240905,-127.342500,95.367980
1.590,-2.315552,0.241988,-127.337700,95.427970
1.591,-2.314106,0.243070,-127.332800,95.487980
1.592,-2.312658,0.244150,-127.328000,95.547970
1.593,-2.311209,0.245228,-127.323200,95.607970
1.594,-2.309758,0.246305,-127.318400,95.667980
1.595,-2.308308,0.247379,-127.313600,95.727970
1.596,-2.306855,0.248452,-127.308700,95.787980
1.597,-2.305402,0.249524,-127.303900,95.847980
1.598,-2.303948,0.250593,-127.299100,95.907970
1.599,-2.302492,0.251661,-127.294300,95.967980
1.600,-2.301035,0.252727,-127.289500,96.027980
1.601,-2.299578,0.253791,-127.284600,96.087970
1.602,-2.298119,0.254854,-127.279800,96.147980
1.603,-2.296660,0.255915,-127.275000,96.207970
1.604,-2.295199,0.256974,-127.270200,96.267970
1.605,-2.293737,0.258031,-127.265400,96.327980
1.606,-2.292274,0.259087,-127.260500,96.387980
1.607,-2.290810,0.260141,-127.255700,96.447980
1.608,-2.289345,0.261193,-127.250900,96.507980
1.609,-2.287879,0.262243,-127.246100,96.567980
1.610,-2.286411,0.263292,-127.241300,96.627980
1.611,-2.284943,0.264338,-127.236500,96.687970
1.612,-2.283474,0.265384,-127.231600,96.747980
1.613,-2.282003,0.266427,-127.226800,96.807980
1.614,-2.280532,0.267469,-127.222000,96.867970
1.615,-2.279059,0.268509,-127.217200,96.927990
1.616,-2.277586,0.269546,-127.212400,96.987980
1.617,-2.276111,0.270583,-127.207500,97.047980
1.618,-2.274636,0.271617,-127.202700,97.107980
1.619,-2.273159,0.272649,-127.197900,97.167980
1.620,-2.271681,0.273680,-127.193100,97.227980
1.621,-2.270203,0.274710,-127.188300,97.287980
1.622,-2.268723,0.275737,-127.183400,97.347980
1.623,-2.267242,0.276763,-127.178600,97.407970
1.624,-2.265760,0.277786,-127.173800,97.467980
1.625,-2.264278,0.278809,-127.169000,97.527980
1.626,-2.262794,0.279829,-127.164200,97.587970
1.627,-2.261309,0.280847,-127.159300,97.647970
1.628,-2.259823,0.281864,-127.154500,97.707970
1.629,-2.258336,0.282879,-127.149700,97.767980
1.630,-2.256848,0.283892,-127.144900,97.827980
1.631,-2.255359,0.284904,-127.140100,97.887980
1.632,-2.253869,0.285913,-127.135200,97.947980
1.633,-2.252378,0.286921,-127.130400,98.007980
1.634,-2.250886,0.287927,-127.125600,98.067980
1.635,-2.249393,0.288931,-127.120800,98.127980
1.636,-2.247899,0.289934,-127.116000,98.187970
1.637,-2.246404,0.290934,-127.111200,98.247980
1.638,-2.244908,0.291933,-127.106300,98.307980
1.639,-2.243411,0.292930,-127.101500,98.367970
1.640,-2.241913,0.293926,-127.096700,98.427990
1.641,-2.240414,0.294919,-127.091900,98.487980
1.642,-2.238914,0.295911,-127.087100,98.547980
1.643,-2.237413,0.296901,-127.082200,98.607980
1.644,-2.235911,0.297889,-127.077400,98.667980
1.645,-2.234408,0.298875,-127.072600,98.727980
1.646,-2.232904,0.299859,-127.067800,98.787970
1.647,-2.231399,0.300842,-127.063000,98.847980
1.648,-2.229893,0.301823,-127.058100,98.907970
1.649,-2.228387,0.302802,-127.053300,98.967970
1.650,-2.226879,0.303779,-127.048500,99.027980
1.651,-2.225370,0.304755,-127.043700,99.087980
1.652,-2.223860,0.305729,-127.038900,99.147980
1.653,-2.222349,0.306701,-127.034000,99.207980
1.654,-2.220838,0.307671,-127.029200,99.267970
1.655,-2.219325,0.308639,-127.024400,99.327980
1.656,-2.217811,0.309605,-127.019600,99.387980
1.657,-2.216296,0.310570,-127.014800,99.447980
1.658,-2.214781,0.311533,-127.010000,99.507980
1.659,-2.213264,0.312494,-127.005100,99.567980
1.660,-2.211747,0.313454,-127.000300,99.627980
1.661,-2.210228,0.314411,-126.995500,99.687980
1.662,-2.208709,0.315366,-126.990700,99.747970
1.663,-2.207188,0.316320,-126.985900,99.807980
1.664,-2.205667,0.317272,-126.981000,99.867980
1.665,-2.204145,0.318222,-126.976200,99.927980
1.666,-2.202621,0.319170,-126.971400,99.987980
1.667,-2.201097,0.320117,-126.966600,100.048000
1.668,-2.199572,0.321062,-126.961800,100.108000
1.669,-2.198046,0.322004,-126.956900,100.168000
1.670,-2.196519,0.322945,-126.952100,100.228000
1.671,-2.194991,0.323885,-126.947300,100.288000
1.672,-2.193462,0.324822,-126.942500,100.348000
1.673,-2.191933,0.325757,-126.937700,100.408000
1.674,-2.190402,0.326691,-126.932800,100.468000
1.675,-2.188871,0.327623,-126.928000,100.528000
1.676,-2.187338,0.328553,-126.923200,100.588000
1.677,-2.185804,0.329482,-126.918400,100.648000
1.678,-2.184270,0.330408,-126.913600,100.708000
1.679,-2.182735,0.331332,-126.908800,100.768000
1.680,-2.181198,0.332255,-126.903900,100.828000
1.681,-2.179661,0.333176,-126.899100,100.888000
1.682,-2.178123,0.334095,-126.894300,100.948000
1.683,-2.176584,0.335012,-126.889500,101.008000
1.684,-2.175045,0.335927,-126.884700,101.068000
1.685,-2.173504,0.336841,-126.879800,101.128000
1.686,-2.171962,0.337752,-126.875000,101.188000
1.687,-2.170419,0.338662,-126.870200,101.248000
1.688,-2.168876,0.339570,-126.865400,101.308000
1.689,-2.167332,0.340477,-126.860600,101.368000
1.690,-2.165787,0.341381,-126.855700,101.428000
1.691,-2.164240,0.342284,-126.850900,101.488000
1.692,-2.162693,0.343184,-126.846100,101.548000
1.693,-2.161145,0.344083,-126.841300,101.608000
1.694,-2.159597,0.344980,-126.836500,101.668000
1.695,-2.158047,0.345874,-126.831600,101.728000
1.696,-2.156496,0.346768,-126.826800,101.788000
1.697,-2.154945,0.347659,-126.822000,101.848000
1.698,-2.153392,0.348549,-126.817200,101.908000
1.699,-2.151839,0.349437,-126.812400,101.968000
1.700,-2.150285,0.350322,-126.807600,102.028000
1.701,-2.148730,0.351206,-126.802700,102.088000
1.702,-2.147175,0.352088,-126.797900,102.148000
1.703,-2.145618,0.352969,-126.793100,102.208000
1.704,-2.144060,0.353847,-126.788300,102.268000
1.705,-2.142502,0.354723,-126.783500,102.328000
1.706,-2.140942,0.355598,-126.778600,102.388000
1.707,-2.139382,0.356471,-126.773800,102.448000
1.708,-2.137821,0.357342,-126.769000,102.508000
1.709,-2.136259,0.358211,-126.764200,102.568000
1.710,-2.134697,0.359078,-126.759400,102.628000
1.711,-2.133133,0.359943,-126.754500,102.688000
1.712,-2.131569,0.360807,-126.749700,102.748000
1.713,-2.130004,0.361669,-126.744900,102.808000
1.714,-2.128437,0.362528,-126.740100,102.868000
1.715,-2.126871,0.363386,-126.735300,102.928000
1.716,-2.125303,0.364242,-126.730400,102.988000
1.717,-2.123734,0.365096,-126.725600,103.048000
1.718,-2.122165,0.365948,-126.720800,103.108000
1.719,-2.120595,0.366799,-126.716000,103.168000
1.720,-2.119024,0.367647,-126.711200,103.228000
1.721,-2.117452,0.368494,-126.706400,103.288000
1.722,-2.115879,0.369339,-126.701500,103.348000
1.723,-2.114305,0.370181,-126.696700,103.408000
1.724,-2.112731,0.371022,-126.691900,103.468000
1.725,-2.111156,0.371862,-126.687100,103.528000
1.726,-2.109580,0.372698,-126.682300,103.588000
1.727,-2.108003,0.373534,-126.677400,103.648000
1.728,-2.106425,0.374367,-126.672600,103.708000
1.729,-2.104847,0.375199,-126.667800,103.768000
1.730,-2.103267,0.376029,-126.663000,103.828000
1.731,-2.101687,0.376857,-126.658200,103.888000
1.732,-2.100106,0.377682,-126.653300,103.948000
1.733,-2.098525,0.378507,-126.648500,104.008000
1.734,-2.096942,0.379329,-126.643700,104.068000
1.735,-2.095359,0.380149,-126.638900,104.128000
1.736,-2.093775,0.380968,-126.634100,104.188000
1.737,-2.092190,0.381784,-126.629200,104.248000
1.738,-2.090605,0.382598,-126.624400,104.308000
1.739,-2.089018,0.383411,-126.619600,104.368000
1.740,-2.087430,0.384222,-126.614800,104.428000
1.741,-2.085843,0.385031,-126.610000,104.488000
1.742,-2.084254,0.385838,-126.605100,104.548000
1.743,-2.082664,0.386643,-126.600300,104.608000
1.744,-2.081074,0.387447,-126.595500,104.668000
1.745,-2.079482,0.388248,-126.590700,104.728000
1.746,-2.077891,0.389047,-126.585900,104.788000
1.747,-2.076298,0.389845,-126.581100,104.848000
1.748,-2.074704,0.390640,-126.576200,104.908000
1.749,-2.073110,0.391434,-126.571400,104.968000
1.750,-2.071515,0.392226,-126.566600,105.028000
1.751,-2.069919,0.393016,-126.561800,105.088000
1.752,-2.068323,0.393804,-126.557000,105.148000
1.753,-2.066725,0.394590,-126.552100,105.208000
1.754,-2.065127,0.395374,-126.547300,105.268000
1.755,-2.063529,0.396156,-126.542500,105.328000
1.756,-2.061929,0.396937,-126.537700,105.388000
1.757,-2.060328,0.397716,-126.532900,105.448000
1.758,-2.058728,0.398493,-126.528000,105.508000
1.759,-2.057126,0.399267,-126.523200,105.568000
1.760,-2.055523,0.400040,-126.518400,105.628000
1.761,-2.053920,0.400811,-126.513600,105.688000
1.762,-2.052316,0.401580,-126.508800,105.748000
1.763,-2.050711,0.402347,-126.504000,105.808000
1.764,-2.049106,0.403112,-126.499100,105.868000
1.765,-2.047499,0.403875,-126.494300,105.928000
1.766,-2.045892,0.404636,-126.489500,105.988000
1.767,-2.044285,0.405396,-126.484700,106.048000
1.768,-2.042676,0.406154,-126.479900,106.108000
1.769,-2.041067,0.406909,-126.475000,106.168000
1.770,-2.039457,0.407663,-126.470200,106.228000
1.771,-2.037847,0.408414,-126.465400,106.288000
1.772,-2.036235,0.409164,-126.460600,106.348000
1.773,-2.034623,0.409912,-126.455800,106.408000
1.774,-2.033010,0.410658,-126.450900,106.468000
1.775,-2.031397,0.411402,-126.446100,106.528000
1.776,-2.029783,0.412144,-126.441300,106.588000
1.777,-2.028168,0.412884,-126.436500,106.648000
1.778,-2.026552,0.413623,-126.431700,106.708000
1.779,-2.024936,0.414359,-126.426800,106.768000
1.780,-2.023319,0.415094,-126.422000,106.828000
1.781,-2.021701,0.415826,-126.417200,106.888000
1.782,-2.020083,0.416556,-126.412400,106.948000
1.783,-2.018464,0.417285,-126.407600,107.008000
1.784,-2.016844,0.418012,-126.402700,107.068000
1.785,-2.015224,0.418736,-126.397900,107.128000
1.786,-2.013602,0.419459,-126.393100,107.188000
1.787,-2.011981,0.420180,-126.388300,107.248000
1.788,-2.010358,0.420899,-126.383500,107.308000
1.789,-2.008735,0.421617,-126.378700,107.368000
1.790,-2.007111,0.422332,-126.373800,107.428000
1.791,-2.005486,0.423045,-126.369000,107.488000
1.792,-2.003861,0.423756,-126.364200,107.548000
1.793,-2.002235,0.424466,-126.359400,107.608000
1.794,-2.000609,0.425173,-126.354600,107.668000
1.795,-1.998981,0.425878,-126.349700,107.728000
1.796,-1.997353,0.426582,-126.344900,107.788000
1.797,-1.995725,0.427284,-126.340100,107.848000
1.798,-1.994096,0.427983,-126.335300,107.908000
1.799,-1.992466,0.428681,-126.330500,107.968000
1.800,-1.990835,0.429377,-126.325600,108.028000
1.801,-1.989204,0.430070,-126.320800,108.088000
1.802,-1.987572,0.430762,-126.316000,108.148000
1.803,-1.985939,0.431453,-126.311200,108.208000
1.804,-1.984306,0.432140,-126.306400,108.268000
1.805,-1.982672,0.432826,-126.301600,108.328000
1.806,-1.981038,0.433510,-126.296700,108.388000
1.807,-1.979403,0.434193,-126.291900,108.448000
1.808,-1.977767,0.434873,-126.287100,108.508000
1.809,-1.976131,0.435551,-126.282300,108.568000
1.810,-1.974494,0.436227,-126.277500,108.628000
1.811,-1.972856,0.436902,-126.272600,108.688000
1.812,-1.971218,0.437574,-126.267800,108.748000
1.813,-1.969579,0.438245,-126.263000,108.808000
1.814,-1.967940,0.438913,-126.258200,108.868000
1.815,-1.966299,0.439580,-126.253400,108.928000
1.816,-1.964658,0.440245,-126.248500,108.988000
1.817,-1.963017,0.440907,-126.243700,109.048000
1.818,-1.961375,0.441568,-126.238900,109.108000
1.819,-1.959732,0.442227,-126.234100,109.168000
1.820,-1.958089,0.442883,-126.229300,109.228000
1.821,-1.956445,0.443538,-126.224400,109.288000
1.822,-1.954801,0.444191,-126.219600,109.348000
1.823,-1.953156,0.444842,-126.214800,109.408000
1.824,-1.951510,0.445491,-126.210000,109.468000
1.825,-1.949864,0.446138,-126.205200,109.528000
1.826,-1.948217,0.446783,-126.200300,109.588000
1.827,-1.946569,0.447426,-126.195500,109.648000
1.828,-1.944922,0.448067,-126.190700,109.708000
1.829,-1.943273,0.448707,-126.185900,109.768000
1.830,-1.941623,0.449344,-126.181100,109.828000
1.831,-1.939974,0.449979,-126.176300,109.888000
1.832,-1.938323,0.450612,-126.171400,109.948000
1.833,-1.936672,0.451244,-126.166600,110.008000
1.834,-1.935021,0.451873,-126.161800,110.068000
1.835,-1.933369,0.452501,-126.157000,110.128000
1.836,-1.931716,0.453126,-126.152200,110.188000
1.837,-1.930062,0.453749,-126.147300,110.248000
1.838,-1.928408,0.454371,-126.142500,110.308000
1.839,-1.926754,0.454990,-126.137700,110.368000
1.840,-1.925099,0.455608,-126.132900,110.428000
1.841,-1.923444,0.456223,-126.128100,110.488000
1.842,-1.921787,0.456837,-126.123200,110.548000
1.843,-1.920130,0.457449,-126.118400,110.608000
1.844,-1.918473,0.458059,-126.113600,110.668000
1.845,-1.916816,0.458666,-126.108800,110.728000
1.846,-1.915157,0.459272,-126.104000,110.788000
1.847,-1.913498,0.459876,-126.099100,110.848000
1.848,-1.911839,0.460477,-126.094300,110.908000
1.849,-1.910179,0.461077,-126.089500,110.968000
1.850,-1.908518,0.461675,-126.084700,111.028000
1.851,-1.906857,0.462271,-126.079900,111.088000
1.852,-1.905195,0.462865,-126.075100,111.148000
1.853,-1.903533,0.463457,-126.070200,111.208000
1.854,-1.901870,0.464047,-126.065400,111.268000
1.855,-1.900207,0.464635,-126.060600,111.328000
1.856,-1.898543,0.465221,-126.055800,111.388000
1.857,-1.896879,0.465805,-126.051000,111.448000
1.858,-1.895214,0.466387,-126.046100,111.508000
1.859,-1.893548,0.466967,-126.041300,111.568000
1.860,-1.891883,0.467545,-126.036500,111.628000
1.861,-1.890216,0.468121,-126.031700,111.688000
1.862,-1.888549,0.468695,-126.026900,111.748000
1.863,-1.886882,0.469267,-126.022000,111.808000
1.864,-1.885213,0.469838,-126.017200,111.868000
1.865,-1.883545,0.470406,-126.012400,111.928000
1.866,-1.881876,0.470972,-126.007600,111.988000
1.867,-1.880206,0.471536,-126.002800,112.048000
1.868,-1.878537,0.472098,-125.997900,112.108000
1.869,-1.876866,0.472659,-125.993100,112.168000
1.870,-1.875195,0.473217,-125.988300,112.228000
1.871,-1.873524,0.473773,-125.983500,112.288000
1.872,-1.871851,0.474327,-125.978700,112.348000
1.873,-1.870179,0.474880,-125.973900,112.408000
1.874,-1.868506,0.475430,-125.969000,112.468000
1.875,-1.866832,0.475979,-125.964200,112.528000
1.876,-1.865158,0.476524,-125.959400,112.588000
1.877,-1.863484,0.477069,-125.954600,112.648000
1.878,-1.861809,0.477611,-125.949800,112.708000
1.879,-1.860133,0.478152,-125.944900,112.768000
1.880,-1.858457,0.478690,-125.940100,112.828000
1.881,-1.856781,0.479227,-125.935300,112.888000
1.882,-1.855104,0.479761,-125.930500,112.948000
1.883,-1.853426,0.480293,-125.925700,113.008000
1.884,-1.851749,0.480824,-125.920800,113.068000
1.885,-1.850070,0.481352,-125.916000,113.128000
1.886,-1.848392,0.481878,-125.911200,113.188000
1.887,-1.846712,0.482403,-125.906400,113.248000
1.888,-1.845033,0.482925,-125.901600,113.308000
1.889,-1.843353,0.483446,-125.896700,113.368000
1.890,-1.841672,0.483964,-125.891900,113.428000
1.891,-1.839991,0.484480,-125.887100,113.488000
1.892,-1.838310,0.484995,-125.882300,113.548000
1.893,-1.836628,0.485507,-125.877500,113.608000
1.894,-1.834945,0.486018,-125.872700,113.668000
1.895,-1.833263,0.486526,-125.867800,113.728000
1.896,-1.831579,0.487033,-125.863000,113.788000
1.897,-1.829895,0.487537,-125.858200,113.848000
1.898,-1.828211,0.488040,-125.853400,113.908000
1.899,-1.826527,0.488540,-125.848600,113.968000
1.900,-1.824842,0.489038,-125.843700,114.028000
1.901,-1.823156,0.489535,-125.838900,114.088000
1.902,-1.821470,0.490029,-125.834100,114.148000
1.903,-1.819784,0.490522,-125.829300,114.208000
1.904,-1.818097,0.491012,-125.824500,114.268000
1.905,-1.816410,0.491500,-125.819600,114.328000
1.906,-1.814722,0.491987,-125.814800,114.388000
1.907,-1.813035,0.492471,-125.810000,114.448000
1.908,-1.811346,0.492953,-125.805200,114.508000
1.909,-1.809657,0.493434,-125.800400,114.568000
1.910,-1.807968,0.493913,-125.795500,114.628000
1.911,-1.806278,0.494389,-125.790700,114.688000
1.912,-1.804588,0.494863,-125.785900,114.748000
1.913,-1.802898,0.495335,-125.781100,114.808000
1.914,-1.801207,0.495806,-125.776300,114.868000
1.915,-1.799516,0.496274,-125.771400,114.928000
1.916,-1.797824,0.496740,-125.766600,114.988000
1.917,-1.796132,0.497205,-125.761800,115.048000
1.918,-1.794440,0.497667,-125.757000,115.108000
1.919,-1.792747,0.498128,-125.752200,115.168000
1.920,-1.791053,0.498586,-125.747400,115.228000
1.921,-1.789360,0.499042,-125.742500,115.288000
1.922,-1.787666,0.499496,-125.737700,115.348000
1.923,-1.785971,0.499949,-125.732900,115.408000
1.924,-1.784277,0.500399,-125.728100,115.468000
1.925,-1.782582,0.500847,-125.723300,115.528000
1.926,-1.780886,0.501293,-125.718400,115.588000
1.927,-1.779191,0.501738,-125.713600,115.648000
1.928,-1.777494,0.502180,-125.708800,115.708000
1.929,-1.775797,0.502620,-125.704000,115.768000
1.930,-1.774101,0.503058,-125.699200,115.828000
1.931,-1.772403,0.503494,-125.694300,115.888000
1.932,-1.770706,0.503929,-125.689500,115.948000
1.933,-1.769007,0.504361,-125.684700,116.008000
1.934,-1.767309,0.504791,-125.679900,116.068000
1.935,-1.765610,0.505219,-125.675100,116.128000
1.936,-1.763911,0.505645,-125.670200,116.188000
1.937,-1.762212,0.506069,-125.665400,116.248000
1.938,-1.760512,0.506491,-125.660600,116.308000
1.939,-1.758812,0.506911,-125.655800,116.368000
1.940,-1.757112,0.507329,-125.651000,116.428000
1.941,-1.755411,0.507745,-125.646100,116.488000
1.942,-1.753709,0.508160,-125.641300,116.548000
1.943,-1.752008,0.508571,-125.636500,116.608000
1.944,-1.750306,0.508981,-125.631700,116.668000
1.945,-1.748604,0.509389,-125.626900,116.728000
1.946,-1.746901,0.509795,-125.622100,116.788000
1.947,-1.745198,0.510199,-125.617200,116.848000
1.948,-1.743495,0.510600,-125.612400,116.908000
1.949,-1.741792,0.511000,-125.607600,116.968000
1.950,-1.740088,0.511398,-125.602800,117.028000
1.951,-1.738384,0.511794,-125.598000,117.088000
1.952,-1.736680,0.512188,-125.593100,117.148000
1.953,-1.734975,0.512579,-125.588300,117.208000
1.954,-1.733270,0.512969,-125.583500,117.268000
1.955,-1.731565,0.513357,-125.578700,117.328000
1.956,-1.729859,0.513743,-125.573900,117.388000
1.957,-1.728153,0.514127,-125.569000,117.448000
1.958,-1.726446,0.514508,-125.564200,117.508000
1.959,-1.724740,0.514888,-125.559400,117.568000
1.960,-1.723033,0.515265,-125.554600,117.628000
1.961,-1.721326,0.515641,-125.549800,117.688000
1.962,-1.719619,0.516014,-125.545000,117.748000
1.963,-1.717911,0.516386,-125.540100,117.808000
1.964,-1.716203,0.516755,-125.535300,117.868000
1.965,-1.714494,0.517123,-125.530500,117.928000
1.966,-1.712786,0.517488,-125.525700,117.988000
1.967,-1.711077,0.517851,-125.520900,118.048000
1.968,-1.709368,0.518213,-125.516000,118.108000
1.969,-1.707659,0.518572,-125.511200,118.168000
1.970,-1.705949,0.518929,-125.506400,118.228000
1.971,-1.704239,0.519285,-125.501600,118.288000
1.972,-1.702529,0.519638,-125.496800,118.348000
1.973,-1.700819,0.519989,-125.491900,118.408000
1.974,-1.699108,0.520339,-125.487100,118.468000
1.975,-1.697397,0.520686,-125.482300,118.528000
1.976,-1.695686,0.521031,-125.477500,118.588000
1.977,-1.693974,0.521374,-125.472700,118.648000
1.978,-1.692262,0.521715,-125.467800,118.708000
1.979,-1.690550,0.522054,-125.463000,118.768000
1.980,-1.688837,0.522391,-125.458200,118.828000
1.981,-1.687125,0.522726,-125.453400,118.888000
1.982,-1.685412,0.523059,-125.448600,118.948000
1.983,-1.683699,0.523390,-125.443700,119.008000
1.984,-1.681986,0.523718,-125.438900,119.068000
1.985,-1.680273,0.524045,-125.434100,119.128000
1.986,-1.678559,0.524370,-125.429300,119.188000
1.987,-1.676845,0.524693,-125.424500,119.248000
1.988,-1.675131,0.525014,-125.419700,119.308000
1.989,-1.673416,0.525333,-125.414800,119.368000
1.990,-1.671701,0.525649,-125.410000,119.428000
1.991,-1.669987,0.525964,-125.405200,119.488000
1.992,-1.668272,0.526277,-125.400400,119.548000
1.993,-1.666556,0.526587,-125.395600,119.608000
1.994,-1.664841,0.526895,-125.390700,119.668000
1.995,-1.663125,0.527202,-125.385900,119.728000
1.996,-1.661409,0.527506,-125.381100,119.788000
1.997,-1.659693,0.527809,-125.376300,119.848000
1.998,-1.657976,0.528109,-125.371500,119.908000
1.999,-1.656260,0.528408,-125.366600,119.968000
2.000,-1.654543,0.528704,-125.361800,120.028000
2.001,-1.652826,0.528998,-125.357000,120.088000
2.002,-1.651109,0.529291,-125.352200,120.148000
2.003,-1.649391,0.529581,-125.347400,120.208000
2.004,-1.647674,0.529869,-125.342600,120.268000
2.005,-1.645956,0.530155,-125.337700,120.328000
2.006,-1.644238,0.530439,-125.332900,120.388000
2.007,-1.642520,0.530721,-125.328100,120.448000
2.008,-1.640802,0.531001,-125.323300,120.508000
2.009,-1.639083,0.531279,-125.318500,120.568000
2.010,-1.637365,0.531555,-125.313600,120.628000
2.011,-1.635645,0.531829,-125.308800,120.688000
2.012,-1.633927,0.532101,-125.304000,120.748000
2.013,-1.632207,0.532371,-125.299200,120.808000
2.014,-1.630488,0.532639,-125.294400,120.868000
2.015,-1.628768,0.532904,-125.289500,120.928000
2.016,-1.627049,0.533168,-125.284700,120.988000
2.017,-1.625328,0.533430,-125.279900,121.048000
2.018,-1.623608,0.533689,-125.275100,121.108000
2.019,-1.621888,0.533947,-125.270300,121.168000
2.020,-1.620168,0.534203,-125.265400,121.228000
2.021,-1.618447,0.534456,-125.260600,121.288000
2.022,-1.616727,0.534708,-125.255800,121.348000
2.023,-1.615006,0.534957,-125.251000,121.408000
2.024,-1.613284,0.535205,-125.246200,121.468000
2.025,-1.611564,0.535450,-125.241300,121.528000
2.026,-1.609843,0.535693,-125.236500,121.588000
2.027,-1.608121,0.535934,-125.231700,121.648000
2.028,-1.606399,0.536174,-125.226900,121.708000
2.029,-1.604678,0.536411,-125.222100,121.768000
2.030,-1.602956,0.536646,-125.217300,121.828000
2.031,-1.601234,0.536879,-125.212400,121.888000
2.032,-1.599512,0.537110,-125.207600,121.948000
2.033,-1.597790,0.537339,-125.202800,122.008000
2.034,-1.596067,0.537566,-125.198000,122.068000
2.035,-1.594345,0.537791,-125.193200,122.128000
2.036,-1.592622,0.538014,-125.188300,122.188000
2.037,-1.590899,0.538235,-125.183500,122.248000
2.038,-1.589177,0.538453,-125.178700,122.308000
2.039,-1.587454,0.538670,-125.173900,122.368000
2.040,-1.585730,0.538885,-125.169100,122.428000
2.041,-1.584007,0.539098,-125.164200,122.488000
2.042,-1.582284,0.539309,-125.159400,122.548000
2.043,-1.580561,0.539517,-125.154600,122.608000
2.044,-1.578838,0.539723,-125.149800,122.668000
2.045,-1.577114,0.539928,-125.145000,122.728000
2.046,-1.575390,0.540130,-125.140200,122.788000
2.047,-1.573666,0.540331,-125.135300,122.848000
2.048,-1.571942,0.540529,-125.130500,122.908000
2.049,-1.570218,0.540726,-125.125700,122.968000
2.050,-1.568494,0.540920,-125.120900,123.028000
2.051,-1.566770,0.541112,-125.116100,123.088000
2.052,-1.565046,0.541302,-125.111200,123.148000
2.053,-1.563322,0.541490,-125.106400,123.208000
2.054,-1.561598,0.541677,-125.101600,123.268000
2.055,-1.559873,0.541861,-125.096800,123.328000
2.056,-1.558149,0.542043,-125.092000,123.388000
2.057,-1.556424,0.542223,-125.087100,123.448000
2.058,-1.554699,0.542401,-125.082300,123.508000
2.059,-1.552975,0.542577,-125.077500,123.568000
2.060,-1.551250,0.542750,-125.072700,123.628000
2.061,-1.549525,0.542922,-125.067900,123.688000
2.062,-1.547800,0.543092,-125.063000,123.748000
2.063,-1.546075,0.543260,-125.058200,123.808000
2.064,-1.544350,0.543425,-125.053400,123.868000
2.065,-1.542625,0.543589,-125.048600,123.928000
2.066,-1.540900,0.543750,-125.043800,123.988000
2.067,-1.539174,0.543910,-125.038900,124.048000
2.068,-1.537449,0.544067,-125.034100,124.108000
