# ROBOT PARAMETERS: Arm1=1.8460, Arm2=1.6040, MaxSpeed=120.00, Samples=2555
# Generated: 2026-07-20 11:52:53
# WAYPOINTS:
# WP: -1.602082,0.270989,-135.000000,124.338000,50
# WP: -1.740000,0.770000,-116.767000,113.485700,50

Time,X,Z,Theta1,Theta2
0.508,-1.003731,3.193477,-30.480000,28.072760
0.509,-1.005529,3.192490,-30.540000,28.128020
0.510,-1.007326,3.191501,-30.600000,28.183290
0.511,-1.009122,3.190511,-30.660000,28.238550
0.512,-1.010917,3.189518,-30.720000,28.293810
0.513,-1.012711,3.188524,-30.780000,28.349070
0.514,-1.014504,3.187529,-30.840000,28.404330
0.515,-1.016296,3.186531,-30.900000,28.459590
0.516,-1.018086,3.185532,-30.960000,28.514850
0.517,-1.019876,3.184531,-31.020000,28.570110
0.518,-1.021665,3.183528,-31.080000,28.625380
0.519,-1.023452,3.182524,-31.140000,28.680640
0.520,-1.025239,3.181517,-31.200000,28.735900
0.521,-1.027025,3.180509,-31.260000,28.791160
0.522,-1.028809,3.179500,-31.320000,28.846420
0.523,-1.030592,3.178488,-31.380000,28.901680
0.524,-1.032375,3.177475,-31.440000,28.956950
0.525,-1.034156,3.176460,-31.500000,29.012210
0.526,-1.035936,3.175443,-31.560000,29.067470
0.527,-1.037716,3.174425,-31.620000,29.122730
0.528,-1.039494,3.173405,-31.680000,29.177990
0.529,-1.041271,3.172383,-31.740000,29.233250
0.530,-1.043047,3.171359,-31.800000,29.288510
0.531,-1.044822,3.170334,-31.860000,29.343770
0.532,-1.046596,3.169307,-31.920000,29.399030
0.533,-1.048368,3.168278,-31.980000,29.454300
0.534,-1.050140,3.167248,-32.040000,29.509560
0.535,-1.051911,3.166215,-32.100000,29.564820
0.536,-1.053680,3.165181,-32.160000,29.620080
0.537,-1.055449,3.164146,-32.220000,29.675340
0.538,-1.057216,3.163108,-32.280000,29.730600
0.539,-1.058982,3.162069,-32.340000,29.785870
0.540,-1.060748,3.161028,-32.400000,29.841130
0.541,-1.062512,3.159986,-32.460000,29.896390
0.542,-1.064275,3.158941,-32.520000,29.951650
0.543,-1.066037,3.157895,-32.580000,30.006910
0.544,-1.067798,3.156847,-32.640000,30.062170
0.545,-1.069558,3.155798,-32.700000,30.117430
0.546,-1.071316,3.154747,-32.760000,30.172690
0.547,-1.073074,3.153694,-32.820000,30.227960
0.548,-1.074831,3.152639,-32.880000,30.283220
0.549,-1.076586,3.151583,-32.940000,30.338480
0.550,-1.078341,3.150525,-33.000000,30.393740
0.551,-1.080094,3.149465,-33.060000,30.449000
0.552,-1.081846,3.148404,-33.120000,30.504260
0.553,-1.083597,3.147341,-33.180000,30.559520
0.554,-1.085347,3.146276,-33.240000,30.614780
0.555,-1.087095,3.145209,-33.300000,30.670050
0.556,-1.088843,3.144141,-33.360000,30.725310
0.557,-1.090590,3.143071,-33.420000,30.780570
0.558,-1.092335,3.141999,-33.480000,30.835830
0.559,-1.094079,3.140926,-33.540000,30.891090
0.560,-1.095823,3.139851,-33.600000,30.946350
0.561,-1.097565,3.138774,-33.660000,31.001620
0.562,-1.099306,3.137695,-33.720000,31.056880
0.563,-1.101046,3.136616,-33.780000,31.112140
0.564,-1.102784,3.135534,-33.840000,31.167400
0.565,-1.104522,3.134450,-33.900000,31.222660
0.566,-1.106258,3.133365,-33.960000,31.277920
0.567,-1.107994,3.132278,-34.020000,31.333180
0.568,-1.109728,3.131189,-34.080000,31.388440
0.569,-1.111461,3.130099,-34.140000,31.443700
0.570,-1.113193,3.129007,-34.200000,31.498970
0.571,-1.114924,3.127913,-34.260000,31.554230
0.572,-1.116654,3.126818,-34.320000,31.609490
0.573,-1.118382,3.125721,-34.380000,31.664750
0.574,-1.120109,3.124622,-34.440000,31.720010
0.575,-1.121836,3.123522,-34.500000,31.775270
0.576,-1.123561,3.122420,-34.560000,31.830530
0.577,-1.125285,3.121316,-34.620000,31.885800
0.578,-1.127007,3.120210,-34.680000,31.941060
0.579,-1.128729,3.119103,-34.740010,31.996320
0.580,-1.130449,3.117995,-34.800000,32.051580
0.581,-1.132169,3.116884,-34.860000,32.106840
0.582,-1.133887,3.115772,-34.920000,32.162100
0.583,-1.135604,3.114658,-34.980000,32.217360
0.584,-1.137320,3.113543,-35.040000,32.272620
0.585,-1.139034,3.112426,-35.100000,32.327890
0.586,-1.140748,3.111307,-35.160000,32.383150
0.587,-1.142460,3.110186,-35.220000,32.438410
0.588,-1.144171,3.109064,-35.280000,32.493670
0.589,-1.145881,3.107940,-35.340000,32.548930
0.590,-1.147590,3.106815,-35.400000,32.604190
0.591,-1.149298,3.105688,-35.460000,32.659450
0.592,-1.151004,3.104559,-35.520000,32.714710
0.593,-1.152710,3.103428,-35.580010,32.769980
0.594,-1.154414,3.102296,-35.640000,32.825240
0.595,-1.156117,3.101163,-35.700000,32.880500
0.596,-1.157818,3.100027,-35.760000,32.935760
0.597,-1.159519,3.098890,-35.820000,32.991020
0.598,-1.161219,3.097752,-35.880000,33.046280
0.599,-1.162917,3.096611,-35.940000,33.101550
0.600,-1.164614,3.095469,-36.000000,33.156810
0.601,-1.166310,3.094325,-36.060000,33.212070
0.602,-1.168005,3.093180,-36.120010,33.267330
0.603,-1.169698,3.092033,-36.180000,33.322590
0.604,-1.171390,3.090884,-36.240000,33.377850
0.605,-1.173081,3.089734,-36.300000,33.433110
0.606,-1.174771,3.088583,-36.360000,33.488370
0.607,-1.176460,3.087429,-36.420000,33.543640
0.608,-1.178147,3.086274,-36.480000,33.598900
0.609,-1.179834,3.085117,-36.540000,33.654160
0.610,-1.181518,3.083958,-36.600000,33.709420
0.611,-1.183202,3.082798,-36.660000,33.764680
0.612,-1.184885,3.081636,-36.720000,33.819940
0.613,-1.186566,3.080473,-36.780000,33.875210
0.614,-1.188246,3.079308,-36.840000,33.930470
0.615,-1.189925,3.078142,-36.900000,33.985730
0.616,-1.191603,3.076973,-36.960000,34.040990
0.617,-1.193280,3.075804,-37.020000,34.096250
0.618,-1.194955,3.074632,-37.080000,34.151510
0.619,-1.196629,3.073459,-37.140000,34.206770
0.620,-1.198302,3.072284,-37.200000,34.262030
0.621,-1.199974,3.071108,-37.260000,34.317300
0.622,-1.201644,3.069930,-37.320000,34.372560
0.623,-1.203313,3.068750,-37.380000,34.427820
0.624,-1.204981,3.067569,-37.440000,34.483080
0.625,-1.206648,3.066386,-37.500000,34.538340
0.626,-1.208314,3.065202,-37.560000,34.593600
0.627,-1.209978,3.064015,-37.620000,34.648860
0.628,-1.211641,3.062828,-37.680000,34.704120
0.629,-1.213303,3.061638,-37.740000,34.759380
0.630,-1.214963,3.060447,-37.800000,34.814650
0.631,-1.216623,3.059255,-37.860000,34.869910
0.632,-1.218281,3.058061,-37.920000,34.925170
0.633,-1.219937,3.056865,-37.980000,34.980430
0.634,-1.221593,3.055668,-38.040000,35.035690
0.635,-1.223247,3.054469,-38.100000,35.090950
0.636,-1.224901,3.053268,-38.160000,35.146220
0.637,-1.226552,3.052066,-38.220000,35.201480
0.638,-1.228203,3.050862,-38.280000,35.256740
0.639,-1.229852,3.049657,-38.340000,35.312000
0.640,-1.231500,3.048450,-38.400000,35.367260
0.641,-1.233147,3.047241,-38.460000,35.422520
0.642,-1.234793,3.046031,-38.520000,35.477780
0.643,-1.236437,3.044819,-38.580000,35.533040
0.644,-1.238080,3.043606,-38.640000,35.588310
0.645,-1.239722,3.042391,-38.700000,35.643570
0.646,-1.241362,3.041174,-38.760000,35.698830
0.647,-1.243002,3.039956,-38.820000,35.754090
0.648,-1.244639,3.038737,-38.880000,35.809350
0.649,-1.246276,3.037515,-38.940000,35.864610
0.650,-1.247912,3.036292,-39.000000,35.919870
0.651,-1.249546,3.035068,-39.060000,35.975140
0.652,-1.251179,3.033842,-39.120000,36.030400
0.653,-1.252810,3.032614,-39.180000,36.085660
0.654,-1.254441,3.031385,-39.240010,36.140920
0.655,-1.256070,3.030154,-39.300000,36.196180
0.656,-1.257697,3.028922,-39.360000,36.251440
0.657,-1.259324,3.027688,-39.420000,36.306700
0.658,-1.260949,3.026452,-39.480000,36.361970
0.659,-1.262573,3.025215,-39.540000,36.417230
0.660,-1.264196,3.023977,-39.600000,36.472490
0.661,-1.265817,3.022736,-39.660000,36.527750
0.662,-1.267437,3.021495,-39.720000,36.583010
0.663,-1.269056,3.020251,-39.780000,36.638270
0.664,-1.270673,3.019006,-39.840000,36.693530
0.665,-1.272289,3.017760,-39.900000,36.748790
0.666,-1.273904,3.016512,-39.960000,36.804050
0.667,-1.275518,3.015262,-40.020000,36.859320
0.668,-1.277130,3.014011,-40.080010,36.914580
0.669,-1.278741,3.012758,-40.140000,36.969840
0.670,-1.280350,3.011504,-40.200000,37.025100
0.671,-1.281959,3.010248,-40.260000,37.080360
0.672,-1.283566,3.008990,-40.320000,37.135620
0.673,-1.285171,3.007731,-40.380000,37.190880
0.674,-1.286776,3.006471,-40.440000,37.246150
0.675,-1.288379,3.005209,-40.500000,37.301410
0.676,-1.289981,3.003945,-40.560010,37.356670
0.677,-1.291581,3.002680,-40.620000,37.411930
0.678,-1.293180,3.001413,-40.680000,37.467190
0.679,-1.294778,3.000145,-40.740000,37.522450
0.680,-1.296374,2.998875,-40.800000,37.577710
0.681,-1.297970,2.997604,-40.860000,37.632980
0.682,-1.299563,2.996331,-40.920000,37.688240
0.683,-1.301156,2.995056,-40.980000,37.743500
0.684,-1.302747,2.993780,-41.040000,37.798760
0.685,-1.304337,2.992503,-41.100000,37.854020
0.686,-1.305926,2.991224,-41.160000,37.909280
0.687,-1.307513,2.989943,-41.220000,37.964540
0.688,-1.309099,2.988661,-41.280000,38.019810
0.689,-1.310683,2.987377,-41.340000,38.075070
0.690,-1.312266,2.986092,-41.400010,38.130330
0.691,-1.313848,2.984805,-41.460000,38.185590
0.692,-1.315428,2.983517,-41.520000,38.240850
0.693,-1.317008,2.982228,-41.580000,38.296110
0.694,-1.318585,2.980936,-41.640000,38.351370
0.695,-1.320162,2.979643,-41.700000,38.406640
0.696,-1.321737,2.978349,-41.760000,38.461890
0.697,-1.323311,2.977053,-41.820000,38.517160
0.698,-1.324883,2.975756,-41.880000,38.572420
0.699,-1.326454,2.974457,-41.940000,38.627680
0.700,-1.328024,2.973156,-42.000000,38.682940
0.701,-1.329592,2.971854,-42.060000,38.738200
0.702,-1.331159,2.970551,-42.120000,38.793460
0.703,-1.332725,2.969246,-42.180000,38.848720
0.704,-1.334289,2.967939,-42.240010,38.903990
0.705,-1.335852,2.966631,-42.300000,38.959250
0.706,-1.337414,2.965322,-42.360000,39.014510
0.707,-1.338974,2.964011,-42.420000,39.069770
0.708,-1.340533,2.962698,-42.480000,39.125030
0.709,-1.342090,2.961385,-42.540000,39.180290
0.710,-1.343646,2.960069,-42.600000,39.235550
0.711,-1.345201,2.958752,-42.660000,39.290820
0.712,-1.346754,2.957433,-42.720000,39.346080
0.713,-1.348306,2.956113,-42.780010,39.401340
0.714,-1.349857,2.954792,-42.840000,39.456600
0.715,-1.351406,2.953469,-42.900000,39.511860
0.716,-1.352954,2.952144,-42.960000,39.567120
0.717,-1.354500,2.950818,-43.020000,39.622380
0.718,-1.356045,2.949491,-43.080000,39.677650
0.719,-1.357589,2.948162,-43.140000,39.732910
0.720,-1.359131,2.946831,-43.200000,39.788170
0.721,-1.360672,2.945499,-43.260000,39.843430
0.722,-1.362212,2.944166,-43.320000,39.898690
0.723,-1.363750,2.942831,-43.380000,39.953950
0.724,-1.365287,2.941495,-43.440000,40.009210
0.725,-1.366822,2.940157,-43.500000,40.064480
0.726,-1.368356,2.938818,-43.560000,40.119740
0.727,-1.369889,2.937476,-43.620010,40.175000
0.728,-1.371420,2.936134,-43.680000,40.230260
0.729,-1.372950,2.934790,-43.740000,40.285520
0.730,-1.374478,2.933445,-43.800000,40.340780
0.731,-1.376005,2.932098,-43.860000,40.396040
0.732,-1.377530,2.930750,-43.920000,40.451310
0.733,-1.379055,2.929400,-43.980000,40.506570
0.734,-1.380577,2.928049,-44.040000,40.561830
0.735,-1.382099,2.926697,-44.100000,40.617090
0.736,-1.383619,2.925343,-44.160000,40.672350
0.737,-1.385137,2.923987,-44.220000,40.727610
0.738,-1.386654,2.922630,-44.280000,40.782870
0.739,-1.388170,2.921272,-44.340000,40.838130
0.740,-1.389684,2.919912,-44.400000,40.893390
0.741,-1.391197,2.918550,-44.460000,40.948660
0.742,-1.392709,2.917187,-44.520000,41.003920
0.743,-1.394219,2.915823,-44.580000,41.059180
0.744,-1.395727,2.914458,-44.640000,41.114440
0.745,-1.397235,2.913090,-44.700000,41.169700
0.746,-1.398740,2.911722,-44.760000,41.224960
0.747,-1.400245,2.910352,-44.820000,41.280220
0.748,-1.401747,2.908980,-44.880000,41.335490
0.749,-1.403249,2.907607,-44.940000,41.390750
0.750,-1.404749,2.906233,-45.000000,41.446010
0.751,-1.406247,2.904857,-45.060000,41.501270
0.752,-1.407745,2.903480,-45.120000,41.556530
0.753,-1.409240,2.902101,-45.180000,41.611790
0.754,-1.410735,2.900721,-45.240000,41.667050
0.755,-1.412228,2.899339,-45.300000,41.722320
0.756,-1.413719,2.897956,-45.360000,41.777580
0.757,-1.415209,2.896571,-45.420000,41.832840
0.758,-1.416698,2.895185,-45.480000,41.888100
0.759,-1.418185,2.893798,-45.540000,41.943360
0.760,-1.419670,2.892409,-45.600000,41.998620
0.761,-1.421155,2.891019,-45.660000,42.053880
0.762,-1.422637,2.889627,-45.720000,42.109150
0.763,-1.424119,2.888234,-45.780000,42.164410
0.764,-1.425599,2.886840,-45.840000,42.219670
0.765,-1.427077,2.885444,-45.900010,42.274930
0.766,-1.428554,2.884047,-45.960000,42.330190
0.767,-1.430029,2.882648,-46.020000,42.385450
0.768,-1.431503,2.881248,-46.080000,42.440710
0.769,-1.432976,2.879846,-46.140000,42.495980
0.770,-1.434447,2.878443,-46.200000,42.551240
0.771,-1.435917,2.877039,-46.260000,42.606500
0.772,-1.437385,2.875633,-46.320000,42.661760
0.773,-1.438852,2.874226,-46.380000,42.717020
0.774,-1.440317,2.872817,-46.440000,42.772280
0.775,-1.441781,2.871407,-46.500000,42.827540
0.776,-1.443243,2.869996,-46.560000,42.882800
0.777,-1.444704,2.868583,-46.620000,42.938060
0.778,-1.446163,2.867169,-46.680000,42.993330
0.779,-1.447621,2.865753,-46.740010,43.048590
0.780,-1.449078,2.864336,-46.800000,43.103850
0.781,-1.450533,2.862917,-46.860000,43.159110
0.782,-1.451986,2.861498,-46.920000,43.214370
0.783,-1.453438,2.860076,-46.980000,43.269630
0.784,-1.454889,2.858654,-47.040000,43.324890
0.785,-1.456338,2.857230,-47.100000,43.380160
0.786,-1.457785,2.855804,-47.160000,43.435420
0.787,-1.459231,2.854378,-47.220010,43.490680
0.788,-1.460676,2.852949,-47.280000,43.545940
0.789,-1.462119,2.851520,-47.340000,43.601200
0.790,-1.463561,2.850089,-47.400000,43.656460
0.791,-1.465001,2.848657,-47.460000,43.711720
0.792,-1.466439,2.847223,-47.520000,43.766990
0.793,-1.467877,2.845788,-47.580000,43.822250
0.794,-1.469312,2.844351,-47.640000,43.877510
0.795,-1.470746,2.842913,-47.700000,43.932770
0.796,-1.472179,2.841474,-47.760000,43.988030
0.797,-1.473610,2.840034,-47.820000,44.043290
0.798,-1.475040,2.838592,-47.880000,44.098550
0.799,-1.476468,2.837148,-47.940000,44.153810
0.800,-1.477894,2.835704,-48.000000,44.209080
0.801,-1.479320,2.834258,-48.060010,44.264340
0.802,-1.480743,2.832810,-48.120000,44.319600
0.803,-1.482165,2.831362,-48.180000,44.374860
0.804,-1.483586,2.829911,-48.240000,44.430120
0.805,-1.485005,2.828460,-48.300000,44.485380
0.806,-1.486423,2.827007,-48.360000,44.540650
0.807,-1.487839,2.825553,-48.420000,44.595910
0.808,-1.489253,2.824097,-48.480000,44.651170
0.809,-1.490666,2.822640,-48.540000,44.706430
0.810,-1.492078,2.821182,-48.600000,44.761690
0.811,-1.493488,2.819723,-48.660000,44.816950
0.812,-1.494896,2.818262,-48.720000,44.872210
0.813,-1.496303,2.816799,-48.780000,44.927470
0.814,-1.497708,2.815336,-48.840000,44.982730
0.815,-1.499113,2.813870,-48.900010,45.038000
0.816,-1.500515,2.812404,-48.960000,45.093260
0.817,-1.501916,2.810936,-49.020000,45.148520
0.818,-1.503315,2.809468,-49.080000,45.203780
0.819,-1.504713,2.807997,-49.140000,45.259040
0.820,-1.506109,2.806525,-49.200000,45.314300
0.821,-1.507504,2.805053,-49.260000,45.369560
0.822,-1.508897,2.803578,-49.320000,45.424820
0.823,-1.510289,2.802102,-49.380000,45.480090
0.824,-1.511679,2.800625,-49.440010,45.535350
0.825,-1.513067,2.799147,-49.500000,45.590610
0.826,-1.514454,2.797668,-49.560000,45.645870
0.827,-1.515840,2.796186,-49.620000,45.701130
0.828,-1.517224,2.794704,-49.680000,45.756390
0.829,-1.518607,2.793220,-49.740010,45.811660
0.830,-1.519987,2.791736,-49.800000,45.866920
0.831,-1.521367,2.790249,-49.860000,45.922180
0.832,-1.522744,2.788762,-49.920000,45.977440
0.833,-1.524121,2.787273,-49.980000,46.032700
0.834,-1.525495,2.785783,-50.040000,46.087960
0.835,-1.526868,2.784291,-50.100000,46.143220
0.836,-1.528240,2.782798,-50.160000,46.198480
0.837,-1.529610,2.781304,-50.220000,46.253750
0.838,-1.530979,2.779809,-50.280010,46.309010
0.839,-1.532345,2.778312,-50.340000,46.364270
0.840,-1.533711,2.776814,-50.400000,46.419530
0.841,-1.535074,2.775315,-50.460000,46.474790
0.842,-1.536437,2.773814,-50.520000,46.530050
0.843,-1.537797,2.772312,-50.580000,46.585320
0.844,-1.539156,2.770808,-50.640000,46.640580
0.845,-1.540514,2.769304,-50.700000,46.695840
0.846,-1.541870,2.767798,-50.760000,46.751100
0.847,-1.543224,2.766291,-50.820000,46.806360
0.848,-1.544577,2.764783,-50.880000,46.861620
0.849,-1.545928,2.763273,-50.940000,46.916880
0.850,-1.547278,2.761762,-51.000000,46.972140
0.851,-1.548626,2.760250,-51.060000,47.027400
0.852,-1.549972,2.758736,-51.120000,47.082670
0.853,-1.551318,2.757221,-51.180000,47.137930
0.854,-1.552661,2.755705,-51.240010,47.193190
0.855,-1.554003,2.754188,-51.300000,47.248450
0.856,-1.555343,2.752669,-51.360000,47.303710
0.857,-1.556682,2.751149,-51.420000,47.358970
0.858,-1.558019,2.749628,-51.480000,47.414230
0.859,-1.559354,2.748106,-51.540000,47.469490
0.860,-1.560688,2.746582,-51.600000,47.524760
0.861,-1.562020,2.745057,-51.660000,47.580020
0.862,-1.563351,2.743530,-51.720000,47.635280
0.863,-1.564680,2.742003,-51.780000,47.690540
0.864,-1.566007,2.740474,-51.840000,47.745800
0.865,-1.567334,2.738944,-51.900010,47.801060
0.866,-1.568658,2.737412,-51.960000,47.856330
0.867,-1.569981,2.735880,-52.020000,47.911590
0.868,-1.571302,2.734346,-52.080000,47.966850
0.869,-1.572621,2.732811,-52.140000,48.022110
0.870,-1.573939,2.731274,-52.200000,48.077370
0.871,-1.575256,2.729737,-52.260000,48.132630
0.872,-1.576570,2.728198,-52.320000,48.187890
0.873,-1.577883,2.726658,-52.380000,48.243150
0.874,-1.579195,2.725116,-52.440000,48.298420
0.875,-1.580505,2.723574,-52.500000,48.353680
0.876,-1.581813,2.722030,-52.560010,48.408940
0.877,-1.583120,2.720485,-52.620000,48.464200
0.878,-1.584425,2.718939,-52.680000,48.519460
0.879,-1.585729,2.717391,-52.740010,48.574720
0.880,-1.587030,2.715842,-52.800000,48.629990
0.881,-1.588331,2.714292,-52.860000,48.685250
0.882,-1.589629,2.712741,-52.920000,48.740510
0.883,-1.590926,2.711188,-52.980000,48.795770
0.884,-1.592222,2.709635,-53.040000,48.851030
0.885,-1.593516,2.708080,-53.100000,48.906290
0.886,-1.594808,2.706523,-53.160000,48.961550
0.887,-1.596098,2.704966,-53.220000,49.016810
0.888,-1.597388,2.703407,-53.280010,49.072070
0.889,-1.598675,2.701847,-53.340000,49.127340
0.890,-1.599960,2.700286,-53.400010,49.182600
0.891,-1.601244,2.698724,-53.460000,49.237860
0.892,-1.602527,2.697160,-53.520000,49.293120
0.893,-1.603808,2.695596,-53.580000,49.348380
0.894,-1.605087,2.694030,-53.640000,49.403640
0.895,-1.606364,2.692462,-53.700000,49.458900
0.896,-1.607640,2.690894,-53.760000,49.514160
0.897,-1.608914,2.689324,-53.820000,49.569430
0.898,-1.610187,2.687754,-53.880000,49.624690
0.899,-1.611458,2.686182,-53.940000,49.679950
0.900,-1.612727,2.684609,-54.000000,49.735210
0.901,-1.613995,2.683034,-54.060000,49.790470
0.902,-1.615261,2.681458,-54.120000,49.845730
0.903,-1.616526,2.679882,-54.180000,49.901000
0.904,-1.617789,2.678304,-54.240000,49.956260
0.905,-1.619050,2.676724,-54.300000,50.011520
0.906,-1.620309,2.675144,-54.360000,50.066780
0.907,-1.621567,2.673563,-54.420000,50.122040
0.908,-1.622824,2.671980,-54.480000,50.177300
0.909,-1.624078,2.670396,-54.540000,50.232560
0.910,-1.625331,2.668811,-54.600000,50.287820
0.911,-1.626582,2.667224,-54.660000,50.343090
0.912,-1.627832,2.665637,-54.720010,50.398350
0.913,-1.629080,2.664048,-54.780010,50.453610
0.914,-1.630326,2.662458,-54.840000,50.508870
0.915,-1.631571,2.660867,-54.900000,50.564130
0.916,-1.632814,2.659275,-54.960000,50.619390
0.917,-1.634055,2.657682,-55.020000,50.674650
0.918,-1.635295,2.656087,-55.080000,50.729920
0.919,-1.636533,2.654491,-55.140000,50.785180
0.920,-1.637769,2.652895,-55.200000,50.840440
0.921,-1.639004,2.651297,-55.260000,50.895700
0.922,-1.640237,2.649697,-55.320000,50.950960
0.923,-1.641468,2.648097,-55.380000,51.006220
0.924,-1.642698,2.646496,-55.440000,51.061480
0.925,-1.643926,2.644893,-55.500000,51.116740
0.926,-1.645153,2.643289,-55.560010,51.172010
0.927,-1.646377,2.641684,-55.620000,51.227270
0.928,-1.647600,2.640078,-55.680000,51.282530
0.929,-1.648821,2.638471,-55.740000,51.337790
0.930,-1.650041,2.636862,-55.800000,51.393050
0.931,-1.651259,2.635252,-55.860000,51.448310
0.932,-1.652476,2.633642,-55.920000,51.503570
0.933,-1.653690,2.632030,-55.980000,51.558830
0.934,-1.654903,2.630417,-56.040000,51.614090
0.935,-1.656114,2.628802,-56.100010,51.669360
0.936,-1.657324,2.627187,-56.160000,51.724620
0.937,-1.658532,2.625571,-56.220000,51.779880
0.938,-1.659738,2.623953,-56.280000,51.835140
0.939,-1.660943,2.622334,-56.340000,51.890400
0.940,-1.662146,2.620714,-56.400010,51.945670
0.941,-1.663347,2.619093,-56.460000,52.000930
0.942,-1.664546,2.617471,-56.520000,52.056190
0.943,-1.665744,2.615848,-56.580000,52.111450
0.944,-1.666940,2.614223,-56.640000,52.166710
0.945,-1.668135,2.612598,-56.700000,52.221970
0.946,-1.669327,2.610971,-56.760000,52.277230
0.947,-1.670518,2.609344,-56.820000,52.332490
0.948,-1.671708,2.607715,-56.880000,52.387760
0.949,-1.672896,2.606085,-56.940010,52.443020
0.950,-1.674082,2.604454,-57.000000,52.498280
0.951,-1.675266,2.602822,-57.060000,52.553540
0.952,-1.676448,2.601188,-57.120000,52.608800
0.953,-1.677629,2.599554,-57.180000,52.664060
0.954,-1.678808,2.597918,-57.240000,52.719320
0.955,-1.679986,2.596282,-57.300000,52.774590
0.956,-1.681162,2.594644,-57.360000,52.829850
0.957,-1.682335,2.593005,-57.420000,52.885110
0.958,-1.683508,2.591365,-57.480000,52.940370
0.959,-1.684678,2.589724,-57.540000,52.995630
0.960,-1.685848,2.588082,-57.600000,53.050890
0.961,-1.687015,2.586438,-57.660000,53.106150
0.962,-1.688180,2.584794,-57.720010,53.161420
0.963,-1.689344,2.583149,-57.780000,53.216680
0.964,-1.690506,2.581502,-57.840000,53.271940
0.965,-1.691666,2.579854,-57.900010,53.327200
0.966,-1.692825,2.578206,-57.960000,53.382460
0.967,-1.693982,2.576556,-58.020000,53.437720
0.968,-1.695137,2.574905,-58.080000,53.492980
0.969,-1.696291,2.573253,-58.140000,53.548240
0.970,-1.697442,2.571600,-58.200000,53.603500
0.971,-1.698592,2.569946,-58.260010,53.658770
0.972,-1.699741,2.568290,-58.320010,53.714030
0.973,-1.700887,2.566634,-58.380000,53.769290
0.974,-1.702032,2.564977,-58.440000,53.824550
0.975,-1.703175,2.563319,-58.500000,53.879810
0.976,-1.704317,2.561659,-58.560010,53.935070
0.977,-1.705456,2.559999,-58.620000,53.990330
0.978,-1.706595,2.558337,-58.680000,54.045600
0.979,-1.707731,2.556674,-58.740000,54.100860
0.980,-1.708865,2.555011,-58.800000,54.156120
0.981,-1.709998,2.553346,-58.860000,54.211380
0.982,-1.711129,2.551680,-58.920000,54.266640
0.983,-1.712258,2.550013,-58.980000,54.321900
0.984,-1.713386,2.548345,-59.040000,54.377160
0.985,-1.714512,2.546676,-59.100010,54.432430
0.986,-1.715636,2.545006,-59.160000,54.487690
0.987,-1.716758,2.543335,-59.220010,54.542950
0.988,-1.717879,2.541663,-59.280000,54.598210
0.989,-1.718997,2.539989,-59.340000,54.653470
0.990,-1.720115,2.538315,-59.400010,54.708730
0.991,-1.721230,2.536640,-59.460000,54.763990
0.992,-1.722344,2.534964,-59.520000,54.819260
0.993,-1.723456,2.533286,-59.580000,54.874520
0.994,-1.724566,2.531608,-59.640000,54.929780
0.995,-1.725674,2.529928,-59.700000,54.985040
0.996,-1.726781,2.528248,-59.760000,55.040300
0.997,-1.727886,2.526567,-59.820000,55.095560
0.998,-1.728989,2.524884,-59.880000,55.150820
0.999,-1.730090,2.523200,-59.940010,55.206090
1.000,-1.731190,2.521516,-60.000000,55.261340
1.001,-1.732288,2.519830,-60.060010,55.316610
1.002,-1.733384,2.518144,-60.120000,55.371870
1.003,-1.734478,2.516456,-60.180000,55.427120
1.004,-1.735571,2.514767,-60.240000,55.482390
1.005,-1.736662,2.513078,-60.300000,55.537650
1.006,-1.737751,2.511387,-60.360000,55.592910
1.007,-1.738838,2.509695,-60.420010,55.648180
1.008,-1.739924,2.508003,-60.480000,55.703430
1.009,-1.741008,2.506309,-60.540000,55.758700
1.010,-1.742090,2.504614,-60.600000,55.813960
1.011,-1.743170,2.502918,-60.660000,55.869220
1.012,-1.744249,2.501221,-60.720010,55.924480
1.013,-1.745325,2.499524,-60.780000,55.979740
1.014,-1.746400,2.497825,-60.840000,56.035000
1.015,-1.747474,2.496125,-60.900010,56.090270
1.016,-1.748545,2.494425,-60.960000,56.145530
1.017,-1.749615,2.492723,-61.020000,56.200790
1.018,-1.750682,2.491020,-61.080000,56.256050
1.019,-1.751749,2.489316,-61.140000,56.311310
1.020,-1.752813,2.487612,-61.200000,56.366570
1.021,-1.753875,2.485906,-61.260000,56.421830
1.022,-1.754937,2.484199,-61.320000,56.477100
1.023,-1.755996,2.482492,-61.380000,56.532350
1.024,-1.757053,2.480783,-61.440010,56.587620
1.025,-1.758108,2.479074,-61.500000,56.642880
1.026,-1.759162,2.477363,-61.560000,56.698140
1.027,-1.760214,2.475652,-61.620000,56.753400
1.028,-1.761264,2.473939,-61.680000,56.808660
1.029,-1.762312,2.472225,-61.740000,56.863930
1.030,-1.763359,2.470511,-61.800010,56.919190
1.031,-1.764403,2.468796,-61.860000,56.974450
1.032,-1.765447,2.467079,-61.920000,57.029710
1.033,-1.766488,2.465362,-61.980000,57.084960
1.034,-1.767527,2.463643,-62.040000,57.140230
1.035,-1.768565,2.461924,-62.100010,57.195500
1.036,-1.769601,2.460204,-62.160000,57.250750
1.037,-1.770635,2.458483,-62.220010,57.306020
1.038,-1.771667,2.456760,-62.280010,57.361280
1.039,-1.772698,2.455037,-62.340000,57.416540
