# ROBOT PARAMETERS: Arm1=1.8460, Arm2=1.6040, MaxSpeed=120.00, Samples=2763
# Generated: 2026-07-20 11:53:22
# WAYPOINTS:
# WP: -1.602082,0.270989,-135.000000,124.338000,50
# WP: -1.740002,0.769999,-116.767000,113.485700,50
# WP: 1.770000,0.970000,12.479080,108.782400,50

Time,X,Z,Theta1,Theta2
0.456,-1.690418,0.510416,-125.873000,118.905600
0.457,-1.690875,0.512065,-125.813000,118.869900
0.458,-1.691331,0.513716,-125.753000,118.834200
0.459,-1.691785,0.515367,-125.693000,118.798500
0.460,-1.692236,0.517019,-125.633000,118.762800
0.461,-1.692687,0.518672,-125.573000,118.727000
0.462,-1.693135,0.520326,-125.513000,118.691300
0.463,-1.693582,0.521980,-125.453000,118.655600
0.464,-1.694028,0.523636,-125.393000,118.619900
0.465,-1.694471,0.525293,-125.333000,118.584200
0.466,-1.694913,0.526950,-125.273000,118.548500
0.467,-1.695353,0.528608,-125.213000,118.512800
0.468,-1.695792,0.530268,-125.153000,118.477100
0.469,-1.696229,0.531927,-125.093000,118.441300
0.470,-1.696664,0.533588,-125.033000,118.405600
0.471,-1.697097,0.535250,-124.973000,118.369900
0.472,-1.697529,0.536913,-124.913000,118.334200
0.473,-1.697959,0.538576,-124.853000,118.298500
0.474,-1.698388,0.540241,-124.793000,118.262800
0.475,-1.698814,0.541906,-124.733000,118.227100
0.476,-1.699239,0.543572,-124.673000,118.191400
0.477,-1.699663,0.545239,-124.613000,118.155600
0.478,-1.700084,0.546907,-124.553000,118.119900
0.479,-1.700504,0.548576,-124.493000,118.084200
0.480,-1.700922,0.550246,-124.433000,118.048500
0.481,-1.701339,0.551916,-124.373000,118.012800
0.482,-1.701753,0.553587,-124.313000,117.977100
0.483,-1.702167,0.555260,-124.253000,117.941400
0.484,-1.702578,0.556932,-124.193000,117.905700
0.485,-1.702988,0.558606,-124.133000,117.870000
0.486,-1.703395,0.560281,-124.073000,117.834200
0.487,-1.703802,0.561957,-124.013000,117.798500
0.488,-1.704206,0.563633,-123.953000,117.762800
0.489,-1.704609,0.565310,-123.893000,117.727100
0.490,-1.705011,0.566989,-123.833000,117.691400
0.491,-1.705410,0.568667,-123.773000,117.655700
0.492,-1.705808,0.570347,-123.713000,117.620000
0.493,-1.706203,0.572028,-123.653000,117.584300
0.494,-1.706598,0.573709,-123.593000,117.548500
0.495,-1.706990,0.575392,-123.533000,117.512800
0.496,-1.707381,0.577075,-123.473000,117.477100
0.497,-1.707771,0.578758,-123.413000,117.441400
0.498,-1.708158,0.580443,-123.353000,117.405700
0.499,-1.708543,0.582129,-123.293000,117.370000
0.500,-1.708927,0.583815,-123.233000,117.334300
0.501,-1.709310,0.585502,-123.173000,117.298600
0.502,-1.709690,0.587191,-123.113000,117.262800
0.503,-1.710069,0.588880,-123.053000,117.227100
0.504,-1.710446,0.590569,-122.993000,117.191400
0.505,-1.710821,0.592260,-122.933000,117.155700
0.506,-1.711195,0.593951,-122.873000,117.120000
0.507,-1.711567,0.595643,-122.813000,117.084300
0.508,-1.711937,0.597336,-122.753000,117.048600
0.509,-1.712305,0.599030,-122.693000,117.012900
