# ROBOT PARAMETERS: Arm1=1.8460, Arm2=1.6040, MaxSpeed=120.00, Samples=9249
# Generated: 2026-07-15 16:00:29
# WAYPOINTS:
# WP: -1.560000,2.380000,-65.005420,69.049390,100
# WP: -2.750000,1.160000,-94.978820,60.372510,29
# WP: -0.460000,1.640000,-69.218830,121.331200,19
# WP: -1.410000,0.470000,-127.873900,129.558900,100
# WP: -2.080000,-0.150000,-141.803900,105.993100,50
# WP: 1.360000,1.060000,-1.193326,120.519100,50
# WP: 2.380000,1.570000,24.972110,68.724780,50
# WP: 2.690000,0.380000,46.951810,76.325600,50
# WP: 1.580000,2.640000,5.972063,53.944580,50

Time,X,Z,Theta1,Theta2
1.764,-2.497234,1.406625,-91.825490,67.834590
1.765,-2.496415,1.407304,-91.815850,67.857390
1.766,-2.495594,1.407983,-91.806210,67.880200
1.767,-2.494774,1.408661,-91.796580,67.902990
1.768,-2.493953,1.409339,-91.786940,67.925800
1.769,-2.493133,1.410016,-91.777310,67.948590
1.770,-2.492311,1.410693,-91.767680,67.971400
1.771,-2.491490,1.411370,-91.758040,67.994190
1.772,-2.490669,1.412045,-91.748410,68.016990
1.773,-2.489846,1.412721,-91.738770,68.039790
1.774,-2.489024,1.413396,-91.729130,68.062590
1.775,-2.488202,1.414071,-91.719500,68.085400
1.776,-2.487380,1.414744,-91.709870,68.108190
1.777,-2.486557,1.415418,-91.700230,68.131000
1.778,-2.485733,1.416091,-91.690600,68.153790
1.779,-2.484910,1.416764,-91.680960,68.176590
1.780,-2.484086,1.417436,-91.671330,68.199390
1.781,-2.483262,1.418108,-91.661690,68.222200
1.782,-2.482438,1.418779,-91.652060,68.245000
1.783,-2.481614,1.419450,-91.642430,68.267790
1.784,-2.480789,1.420120,-91.632790,68.290600
1.785,-2.479964,1.420790,-91.623150,68.313390
1.786,-2.479138,1.421459,-91.613520,68.336200
1.787,-2.478313,1.422128,-91.603880,68.358990
1.788,-2.477487,1.422797,-91.594250,68.381790
1.789,-2.476661,1.423464,-91.584620,68.404590
1.790,-2.475835,1.424132,-91.574980,68.427390
1.791,-2.475008,1.424799,-91.565350,68.450200
1.792,-2.474182,1.425466,-91.555710,68.472990
1.793,-2.473355,1.426132,-91.546070,68.495800
1.794,-2.472528,1.426797,-91.536440,68.518590
1.795,-2.471700,1.427463,-91.526800,68.541400
1.796,-2.470872,1.428127,-91.517170,68.564190
1.797,-2.470044,1.428791,-91.507540,68.586990
1.798,-2.469216,1.429455,-91.497900,68.609790
1.799,-2.468387,1.430118,-91.488270,68.632600
1.800,-2.467559,1.430781,-91.478630,68.655400
1.801,-2.466729,1.431443,-91.468990,68.678190
1.802,-2.465900,1.432105,-91.459360,68.701000
1.803,-2.465071,1.432767,-91.449720,68.723790
1.804,-2.464241,1.433427,-91.440090,68.746600
1.805,-2.463411,1.434088,-91.430460,68.769390
1.806,-2.462581,1.434748,-91.420820,68.792190
1.807,-2.461750,1.435407,-91.411190,68.814990
1.808,-2.460919,1.436066,-91.401550,68.837790
1.809,-2.460088,1.436725,-91.391910,68.860600
1.810,-2.459257,1.437383,-91.382280,68.883390
1.811,-2.458426,1.438040,-91.372650,68.906200
1.812,-2.457594,1.438697,-91.363010,68.928990
1.813,-2.456762,1.439354,-91.353380,68.951790
1.814,-2.455929,1.440010,-91.343740,68.974590
1.815,-2.455097,1.440666,-91.334110,68.997390
1.816,-2.454264,1.441321,-91.324470,69.020200
1.817,-2.453431,1.441975,-91.314840,69.042990
1.818,-2.452598,1.442630,-91.305210,69.065800
1.819,-2.451764,1.443284,-91.295570,69.088590
1.820,-2.450931,1.443937,-91.285930,69.111390
1.821,-2.450096,1.444590,-91.276300,69.134190
1.822,-2.449262,1.445242,-91.266660,69.157000
1.823,-2.448427,1.445894,-91.257030,69.179790
1.824,-2.447593,1.446545,-91.247390,69.202590
1.825,-2.446758,1.447196,-91.237760,69.225400
1.826,-2.445923,1.447847,-91.228130,69.248190
1.827,-2.445087,1.448497,-91.218490,69.271000
1.828,-2.444252,1.449146,-91.208850,69.293790
1.829,-2.443415,1.449795,-91.199220,69.316600
1.830,-2.442579,1.450444,-91.189580,69.339390
1.831,-2.441743,1.451092,-91.179950,69.362190
1.832,-2.440906,1.451740,-91.170310,69.384990
1.833,-2.440069,1.452386,-91.160680,69.407790
1.834,-2.439232,1.453033,-91.151050,69.430600
1.835,-2.438394,1.453679,-91.141410,69.453390
1.836,-2.437557,1.454325,-91.131770,69.476200
1.837,-2.436719,1.454970,-91.122140,69.498990
1.838,-2.435881,1.455615,-91.112500,69.521790
1.839,-2.435042,1.456259,-91.102870,69.544590
1.840,-2.434204,1.456903,-91.093240,69.567390
1.841,-2.433365,1.457546,-91.083600,69.590190
1.842,-2.432526,1.458189,-91.073970,69.612990
1.843,-2.431686,1.458832,-91.064330,69.635800
1.844,-2.430847,1.459473,-91.054700,69.658590
1.845,-2.430007,1.460115,-91.045060,69.681390
1.846,-2.429167,1.460756,-91.035420,69.704190
1.847,-2.428326,1.461396,-91.025790,69.727000
1.848,-2.427486,1.462036,-91.016160,69.749790
1.849,-2.426645,1.462676,-91.006520,69.772590
1.850,-2.425804,1.463314,-90.996890,69.795390
1.851,-2.424963,1.463953,-90.987250,69.818190
1.852,-2.424121,1.464591,-90.977620,69.841000
1.853,-2.423280,1.465229,-90.967990,69.863790
1.854,-2.422437,1.465865,-90.958350,69.886600
1.855,-2.421595,1.466502,-90.948720,69.909390
1.856,-2.420753,1.467138,-90.939080,69.932190
1.857,-2.419910,1.467774,-90.929440,69.954990
1.858,-2.419067,1.468409,-90.919810,69.977790
1.859,-2.418224,1.469044,-90.910170,70.000600
1.860,-2.417381,1.469678,-90.900540,70.023390
1.861,-2.416537,1.470312,-90.890910,70.046200
1.862,-2.415693,1.470945,-90.881270,70.068990
1.863,-2.414849,1.471578,-90.871640,70.091790
1.864,-2.414005,1.472210,-90.862000,70.114590
1.865,-2.413160,1.472842,-90.852360,70.137400
1.866,-2.412315,1.473474,-90.842730,70.160190
1.867,-2.411470,1.474104,-90.833090,70.182990
1.868,-2.410625,1.474734,-90.823460,70.205800
1.869,-2.409780,1.475364,-90.813830,70.228590
1.870,-2.408933,1.475994,-90.804190,70.251400
1.871,-2.408088,1.476623,-90.794560,70.274190
1.872,-2.407241,1.477251,-90.784920,70.297000
1.873,-2.406395,1.477879,-90.775280,70.319790
1.874,-2.405548,1.478507,-90.765650,70.342590
1.875,-2.404701,1.479134,-90.756020,70.365390
1.876,-2.403854,1.479760,-90.746380,70.388190
1.877,-2.403007,1.480386,-90.736750,70.411000
1.878,-2.402159,1.481012,-90.727110,70.433790
1.879,-2.401311,1.481637,-90.717480,70.456600
1.880,-2.400464,1.482261,-90.707840,70.479390
1.881,-2.399615,1.482886,-90.698200,70.502190
1.882,-2.398767,1.483509,-90.688580,70.524990
1.883,-2.397918,1.484132,-90.678940,70.547800
1.884,-2.397069,1.484755,-90.669300,70.570590
1.885,-2.396220,1.485377,-90.659670,70.593390
1.886,-2.395370,1.485999,-90.650030,70.616200
1.887,-2.394521,1.486620,-90.640400,70.638990
1.888,-2.393670,1.487241,-90.630760,70.661800
1.889,-2.392821,1.487861,-90.621130,70.684590
1.890,-2.391970,1.488481,-90.611500,70.707400
1.891,-2.391119,1.489100,-90.601860,70.730190
1.892,-2.390269,1.489719,-90.592220,70.752990
1.893,-2.389418,1.490337,-90.582590,70.775790
1.894,-2.388566,1.490955,-90.572950,70.798590
1.895,-2.387715,1.491573,-90.563320,70.821400
1.896,-2.386863,1.492190,-90.553680,70.844190
1.897,-2.386012,1.492806,-90.544050,70.867000
1.898,-2.385159,1.493422,-90.534420,70.889790
1.899,-2.384307,1.494037,-90.524780,70.912590
1.900,-2.383454,1.494652,-90.515140,70.935390
1.901,-2.382601,1.495267,-90.505510,70.958200
1.902,-2.381748,1.495881,-90.495870,70.981000
1.903,-2.380895,1.496494,-90.486240,71.003790
1.904,-2.380042,1.497107,-90.476610,71.026600
1.905,-2.379188,1.497720,-90.466970,71.049390
1.906,-2.378334,1.498332,-90.457340,71.072200
1.907,-2.377480,1.498943,-90.447700,71.094990
1.908,-2.376625,1.499554,-90.438060,71.117800
1.909,-2.375771,1.500165,-90.428430,71.140590
1.910,-2.374916,1.500775,-90.418800,71.163390
1.911,-2.374061,1.501384,-90.409160,71.186200
1.912,-2.373206,1.501994,-90.399530,71.208990
1.913,-2.372350,1.502603,-90.389890,71.231800
1.914,-2.371495,1.503211,-90.380260,71.254590
1.915,-2.370638,1.503818,-90.370620,71.277400
1.916,-2.369782,1.504426,-90.360980,71.300190
1.917,-2.368926,1.505032,-90.351360,71.322990
1.918,-2.368069,1.505638,-90.341720,71.345790
1.919,-2.367213,1.506244,-90.332080,71.368590
1.920,-2.366355,1.506849,-90.322450,71.391400
1.921,-2.365498,1.507454,-90.312810,71.414190
1.922,-2.364641,1.508059,-90.303180,71.436990
1.923,-2.363783,1.508662,-90.293540,71.459790
1.924,-2.362925,1.509266,-90.283910,71.482600
1.925,-2.362067,1.509868,-90.274280,71.505390
1.926,-2.361208,1.510471,-90.264640,71.528190
1.927,-2.360350,1.511073,-90.255000,71.550990
1.928,-2.359491,1.511674,-90.245370,71.573790
1.929,-2.358632,1.512275,-90.235730,71.596600
1.930,-2.357773,1.512875,-90.226100,71.619390
1.931,-2.356913,1.513475,-90.216460,71.642200
1.932,-2.356054,1.514074,-90.206830,71.664990
1.933,-2.355194,1.514673,-90.197200,71.687800
1.934,-2.354334,1.515272,-90.187560,71.710590
1.935,-2.353474,1.515870,-90.177930,71.733390
1.936,-2.352613,1.516467,-90.168290,71.756200
1.937,-2.351753,1.517064,-90.158650,71.778990
1.938,-2.350891,1.517661,-90.149020,71.801800
1.939,-2.350030,1.518257,-90.139380,71.824590
1.940,-2.349169,1.518852,-90.129750,71.847390
1.941,-2.348307,1.519447,-90.120120,71.870190
1.942,-2.347445,1.520042,-90.110480,71.893000
1.943,-2.346583,1.520636,-90.100850,71.915790
1.944,-2.345721,1.521230,-90.091210,71.938590
1.945,-2.344859,1.521822,-90.081570,71.961400
1.946,-2.343997,1.522415,-90.071950,71.984190
1.947,-2.343133,1.523007,-90.062310,72.007000
1.948,-2.342270,1.523599,-90.052670,72.029790
1.949,-2.341407,1.524190,-90.043040,72.052600
1.950,-2.340544,1.524780,-90.033400,72.075390
1.951,-2.339680,1.525371,-90.023770,72.098190
1.952,-2.338816,1.525960,-90.014130,72.120990
1.953,-2.337952,1.526549,-90.004500,72.143790
1.954,-2.337087,1.527138,-89.994870,72.166600
1.955,-2.336223,1.527726,-89.985230,72.189390
1.956,-2.335358,1.528314,-89.975590,72.212200
1.957,-2.334493,1.528901,-89.965960,72.234990
1.958,-2.333628,1.529488,-89.956320,72.257790
1.959,-2.332762,1.530074,-89.946690,72.280590
1.960,-2.331897,1.530660,-89.937060,72.303390
1.961,-2.331031,1.531245,-89.927420,72.326190
1.962,-2.330165,1.531830,-89.917790,72.348990
1.963,-2.329299,1.532414,-89.908150,72.371800
1.964,-2.328433,1.532998,-89.898510,72.394590
1.965,-2.327566,1.533581,-89.888880,72.417400
1.966,-2.326699,1.534164,-89.879240,72.440190
1.967,-2.325832,1.534746,-89.869610,72.463000
1.968,-2.324965,1.535328,-89.859980,72.485790
1.969,-2.324097,1.535909,-89.850340,72.508590
1.970,-2.323230,1.536490,-89.840710,72.531390
1.971,-2.322362,1.537070,-89.831070,72.554190
1.972,-2.321494,1.537650,-89.821430,72.577000
1.973,-2.320625,1.538230,-89.811800,72.599790
1.974,-2.319757,1.538809,-89.802160,72.622600
1.975,-2.318888,1.539387,-89.792530,72.645390
1.976,-2.318020,1.539965,-89.782900,72.668190
1.977,-2.317151,1.540542,-89.773260,72.690990
1.978,-2.316281,1.541119,-89.763630,72.713790
1.979,-2.315412,1.541695,-89.753990,72.736600
1.980,-2.314542,1.542271,-89.744350,72.759390
1.981,-2.313672,1.542847,-89.734720,72.782200
1.982,-2.312802,1.543422,-89.725090,72.804990
1.983,-2.311932,1.543996,-89.715450,72.827790
1.984,-2.311061,1.544570,-89.705820,72.850590
1.985,-2.310190,1.545144,-89.696180,72.873400
1.986,-2.309319,1.545717,-89.686550,72.896190
1.987,-2.308448,1.546289,-89.676910,72.918990
1.988,-2.307577,1.546861,-89.667280,72.941800
1.989,-2.306706,1.547432,-89.657650,72.964590
1.990,-2.305834,1.548003,-89.648010,72.987400
1.991,-2.304962,1.548574,-89.638370,73.010190
1.992,-2.304090,1.549144,-89.628740,73.033000
1.993,-2.303218,1.549713,-89.619100,73.055790
1.994,-2.302345,1.550283,-89.609470,73.078590
1.995,-2.301472,1.550851,-89.599830,73.101390
1.996,-2.300600,1.551419,-89.590200,73.124190
1.997,-2.299726,1.551986,-89.580570,73.147000
1.998,-2.298853,1.552554,-89.570930,73.169790
1.999,-2.297980,1.553120,-89.561290,73.192600
2.000,-2.297106,1.553686,-89.551660,73.215390
2.001,-2.296232,1.554252,-89.542020,73.238200
2.002,-2.295358,1.554817,-89.532390,73.260990
2.003,-2.294484,1.555382,-89.522760,73.283790
2.004,-2.293609,1.555946,-89.513120,73.306590
2.005,-2.292735,1.556509,-89.503490,73.329390
2.006,-2.291860,1.557072,-89.493850,73.352200
2.007,-2.290985,1.557635,-89.484210,73.374990
2.008,-2.290109,1.558197,-89.474580,73.397800
2.009,-2.289234,1.558759,-89.464940,73.420590
2.010,-2.288358,1.559319,-89.455310,73.443390
2.011,-2.287483,1.559880,-89.445680,73.466190
2.012,-2.286607,1.560441,-89.436040,73.488990
2.013,-2.285730,1.561000,-89.426410,73.511800
2.014,-2.284854,1.561559,-89.416770,73.534600
2.015,-2.283977,1.562118,-89.407140,73.557400
2.016,-2.283100,1.562676,-89.397500,73.580190
2.017,-2.282223,1.563234,-89.387860,73.603000
2.018,-2.281346,1.563791,-89.378230,73.625790
2.019,-2.280469,1.564348,-89.368600,73.648590
2.020,-2.279591,1.564904,-89.358960,73.671390
2.021,-2.278713,1.565459,-89.349330,73.694190
2.022,-2.277835,1.566015,-89.339690,73.717000
2.023,-2.276957,1.566569,-89.330060,73.739790
2.024,-2.276079,1.567124,-89.320420,73.762600
2.025,-2.275201,1.567677,-89.310790,73.785390
2.026,-2.274322,1.568230,-89.301160,73.808190
2.027,-2.273443,1.568783,-89.291520,73.830990
2.028,-2.272564,1.569335,-89.281880,73.853800
2.029,-2.271684,1.569887,-89.272250,73.876590
2.030,-2.270805,1.570438,-89.262610,73.899400
2.031,-2.269925,1.570989,-89.252980,73.922200
2.032,-2.269046,1.571539,-89.243350,73.944990
2.033,-2.268166,1.572089,-89.233710,73.967790
2.034,-2.267285,1.572638,-89.224080,73.990590
2.035,-2.266405,1.573187,-89.214440,74.013390
2.036,-2.265524,1.573735,-89.204800,74.036190
2.037,-2.264643,1.574283,-89.195170,74.059000
2.038,-2.263762,1.574830,-89.185530,74.081790
2.039,-2.262882,1.575377,-89.175900,74.104590
2.040,-2.262000,1.575923,-89.166270,74.127400
2.041,-2.261119,1.576469,-89.156630,74.150190
2.042,-2.260237,1.577014,-89.147000,74.173000
2.043,-2.259355,1.577559,-89.137360,74.195790
2.044,-2.258473,1.578103,-89.127720,74.218600
2.045,-2.257591,1.578647,-89.118090,74.241390
2.046,-2.256708,1.579190,-89.108460,74.264190
2.047,-2.255826,1.579733,-89.098820,74.286990
2.048,-2.254943,1.580275,-89.089190,74.309790
2.049,-2.254060,1.580817,-89.079550,74.332590
2.050,-2.253177,1.581358,-89.069920,74.355390
2.051,-2.252293,1.581899,-89.060280,74.378200
2.052,-2.251410,1.582439,-89.050640,74.400990
2.053,-2.250526,1.582979,-89.041010,74.423800
2.054,-2.249642,1.583518,-89.031380,74.446590
2.055,-2.248758,1.584057,-89.021740,74.469390
2.056,-2.247874,1.584595,-89.012110,74.492200
2.057,-2.246989,1.585133,-89.002470,74.514990
2.058,-2.246104,1.585670,-88.992840,74.537800
2.059,-2.245220,1.586207,-88.983210,74.560590
2.060,-2.244334,1.586744,-88.973560,74.583400
2.061,-2.243450,1.587279,-88.963940,74.606190
2.062,-2.242564,1.587814,-88.954300,74.628990
2.063,-2.241678,1.588349,-88.944660,74.651790
2.064,-2.240793,1.588884,-88.935030,74.674590
2.065,-2.239907,1.589418,-88.925390,74.697400
2.066,-2.239021,1.589950,-88.915760,74.720190
2.067,-2.238135,1.590484,-88.906120,74.743000
2.068,-2.237248,1.591016,-88.896490,74.765790
2.069,-2.236362,1.591548,-88.886860,74.788590
2.070,-2.235475,1.592079,-88.877220,74.811390
2.071,-2.234588,1.592610,-88.867580,74.834190
2.072,-2.233701,1.593140,-88.857950,74.856990
2.073,-2.232813,1.593670,-88.848310,74.879800
2.074,-2.231926,1.594199,-88.838680,74.902600
2.075,-2.231038,1.594728,-88.829050,74.925390
2.076,-2.230150,1.595256,-88.819410,74.948200
2.077,-2.229262,1.595784,-88.809780,74.970990
2.078,-2.228374,1.596311,-88.800140,74.993800
2.079,-2.227486,1.596838,-88.790500,75.016590
2.080,-2.226597,1.597364,-88.780870,75.039400
2.081,-2.225709,1.597890,-88.771240,75.062190
2.082,-2.224820,1.598415,-88.761600,75.084990
2.083,-2.223931,1.598940,-88.751970,75.107800
2.084,-2.223042,1.599464,-88.742330,75.130590
2.085,-2.222152,1.599988,-88.732700,75.153390
2.086,-2.221262,1.600512,-88.723060,75.176190
2.087,-2.220372,1.601034,-88.713420,75.199000
2.088,-2.219483,1.601557,-88.703790,75.221790
2.089,-2.218593,1.602078,-88.694160,75.244590
2.090,-2.217702,1.602600,-88.684520,75.267400
2.091,-2.216812,1.603120,-88.674890,75.290190
2.092,-2.215921,1.603641,-88.665250,75.313000
2.093,-2.215030,1.604161,-88.655620,75.335790
2.094,-2.214139,1.604680,-88.645980,75.358600
2.095,-2.213249,1.605198,-88.636350,75.381390
2.096,-2.212357,1.605717,-88.626710,75.404200
2.097,-2.211466,1.606235,-88.617080,75.426990
2.098,-2.210574,1.606752,-88.607440,75.449790
2.099,-2.209682,1.607269,-88.597810,75.472600
2.100,-2.208790,1.607785,-88.588170,75.495390
2.101,-2.207898,1.608301,-88.578540,75.518200
2.102,-2.207006,1.608816,-88.568910,75.540990
2.103,-2.206113,1.609331,-88.559270,75.563800
2.104,-2.205221,1.609845,-88.549640,75.586590
2.105,-2.204328,1.610359,-88.540000,75.609390
2.106,-2.203435,1.610872,-88.530360,75.632190
2.107,-2.202542,1.611385,-88.520730,75.654990
2.108,-2.201648,1.611897,-88.511090,75.677800
2.109,-2.200755,1.612409,-88.501460,75.700600
2.110,-2.199861,1.612920,-88.491830,75.723400
2.111,-2.198967,1.613431,-88.482190,75.746190
2.112,-2.198074,1.613941,-88.472560,75.768990
2.113,-2.197179,1.614451,-88.462920,75.791790
2.114,-2.196285,1.614960,-88.453290,75.814590
2.115,-2.195390,1.615469,-88.443650,75.837390
2.116,-2.194495,1.615977,-88.434010,75.860200
2.117,-2.193601,1.616485,-88.424390,75.883000
2.118,-2.192706,1.616992,-88.414750,75.905790
2.119,-2.191811,1.617499,-88.405110,75.928600
2.120,-2.190916,1.618005,-88.395480,75.951390
2.121,-2.190020,1.618511,-88.385840,75.974190
2.122,-2.189125,1.619016,-88.376210,75.996990
2.123,-2.188229,1.619521,-88.366570,76.019790
2.124,-2.187333,1.620025,-88.356940,76.042590
2.125,-2.186437,1.620528,-88.347310,76.065390
2.126,-2.185540,1.621032,-88.337670,76.088200
2.127,-2.184644,1.621534,-88.328030,76.110990
2.128,-2.183748,1.622037,-88.318400,76.133790
2.129,-2.182851,1.622538,-88.308760,76.156590
2.130,-2.181954,1.623039,-88.299130,76.179400
2.131,-2.181057,1.623540,-88.289500,76.202190
2.132,-2.180159,1.624040,-88.279850,76.225000
2.133,-2.179262,1.624540,-88.270230,76.247800
2.134,-2.178365,1.625039,-88.260590,76.270590
2.135,-2.177467,1.625538,-88.250950,76.293390
2.136,-2.176569,1.626036,-88.241320,76.316190
2.137,-2.175671,1.626534,-88.231680,76.339000
2.138,-2.174773,1.627031,-88.222050,76.361790
2.139,-2.173875,1.627527,-88.212420,76.384600
2.140,-2.172976,1.628023,-88.202780,76.407390
2.141,-2.172077,1.628519,-88.193150,76.430190
2.142,-2.171178,1.629014,-88.183510,76.453000
2.143,-2.170280,1.629509,-88.173870,76.475790
2.144,-2.169380,1.630003,-88.164240,76.498600
2.145,-2.168481,1.630497,-88.154600,76.521400
2.146,-2.167582,1.630990,-88.144970,76.544200
2.147,-2.166682,1.631482,-88.135340,76.566990
2.148,-2.165782,1.631974,-88.125700,76.589790
2.149,-2.164882,1.632466,-88.116070,76.612590
2.150,-2.163982,1.632957,-88.106430,76.635390
2.151,-2.163082,1.633448,-88.096790,76.658190
2.152,-2.162182,1.633938,-88.087160,76.681000
2.153,-2.161281,1.634427,-88.077530,76.703800
2.154,-2.160381,1.634916,-88.067890,76.726590
2.155,-2.159480,1.635405,-88.058260,76.749400
2.156,-2.158579,1.635893,-88.048620,76.772190
2.157,-2.157678,1.636381,-88.038990,76.794990
2.158,-2.156776,1.636868,-88.029350,76.817790
2.159,-2.155875,1.637354,-88.019710,76.840590
2.160,-2.154974,1.637840,-88.010090,76.863400
2.161,-2.154072,1.638326,-88.000450,76.886190
2.162,-2.153170,1.638811,-87.990810,76.909000
2.163,-2.152268,1.639295,-87.981180,76.931790
2.164,-2.151366,1.639779,-87.971540,76.954590
2.165,-2.150463,1.640263,-87.961910,76.977390
2.166,-2.149560,1.640746,-87.952270,77.000190
2.167,-2.148658,1.641228,-87.942640,77.022990
2.168,-2.147755,1.641710,-87.933010,77.045800
2.169,-2.146852,1.642191,-87.923370,77.068600
2.170,-2.145949,1.642672,-87.913730,77.091390
2.171,-2.145046,1.643153,-87.904100,77.114190
2.172,-2.144142,1.643633,-87.894460,77.136990
2.173,-2.143239,1.644113,-87.884830,77.159800
2.174,-2.142335,1.644591,-87.875200,77.182590
2.175,-2.141431,1.645070,-87.865560,77.205400
2.176,-2.140527,1.645548,-87.855930,77.228200
2.177,-2.139623,1.646025,-87.846290,77.250990
2.178,-2.138719,1.646502,-87.836650,77.273800
2.179,-2.137815,1.646978,-87.827020,77.296590
2.180,-2.136910,1.647454,-87.817380,77.319400
2.181,-2.136005,1.647930,-87.807750,77.342190
2.182,-2.135101,1.648404,-87.798120,77.365000
2.183,-2.134196,1.648879,-87.788480,77.387790
2.184,-2.133291,1.649353,-87.778850,77.410590
2.185,-2.132385,1.649826,-87.769210,77.433400
2.186,-2.131480,1.650299,-87.759570,77.456190
2.187,-2.130574,1.650771,-87.749940,77.478990
2.188,-2.129668,1.651243,-87.740300,77.501800
2.189,-2.128762,1.651714,-87.730670,77.524600
2.190,-2.127856,1.652185,-87.721040,77.547390
2.191,-2.126950,1.652655,-87.711400,77.570200
2.192,-2.126044,1.653125,-87.701770,77.592990
2.193,-2.125138,1.653595,-87.692130,77.615790
2.194,-2.124231,1.654064,-87.682500,77.638590
2.195,-2.123324,1.654532,-87.672860,77.661390
2.196,-2.122417,1.654999,-87.663230,77.684200
2.197,-2.121510,1.655467,-87.653590,77.706990
2.198,-2.120603,1.655934,-87.643960,77.729800
2.199,-2.119696,1.656400,-87.634320,77.752590
2.200,-2.118789,1.656865,-87.624690,77.775390
2.201,-2.117881,1.657331,-87.615050,77.798190
2.202,-2.116973,1.657796,-87.605420,77.820990
2.203,-2.116066,1.658259,-87.595790,77.843800
2.204,-2.115157,1.658723,-87.586150,77.866590
2.205,-2.114249,1.659186,-87.576520,77.889400
2.206,-2.113341,1.659649,-87.566880,77.912190
2.207,-2.112432,1.660112,-87.557240,77.934990
2.208,-2.111524,1.660573,-87.547610,77.957790
2.209,-2.110615,1.661034,-87.537970,77.980590
2.210,-2.109707,1.661495,-87.528340,78.003400
2.211,-2.108798,1.661955,-87.518710,78.026200
2.212,-2.107888,1.662415,-87.509070,78.049000
2.213,-2.106979,1.662874,-87.499440,78.071790
2.214,-2.106070,1.663332,-87.489800,78.094590
2.215,-2.105160,1.663791,-87.480160,78.117390
2.216,-2.104251,1.664248,-87.470540,78.140190
2.217,-2.103341,1.664705,-87.460900,78.162990
2.218,-2.102431,1.665162,-87.451260,78.185800
2.219,-2.101521,1.665618,-87.441630,78.208600
2.220,-2.100611,1.666073,-87.431990,78.231390
2.221,-2.099701,1.666528,-87.422360,78.254200
2.222,-2.098790,1.666983,-87.412720,78.276990
2.223,-2.097880,1.667437,-87.403090,78.299790
2.224,-2.096969,1.667891,-87.393450,78.322590
2.225,-2.096058,1.668343,-87.383820,78.345400
2.226,-2.095147,1.668796,-87.374180,78.368190
2.227,-2.094236,1.669248,-87.364550,78.390990
2.228,-2.093325,1.669699,-87.354910,78.413800
2.229,-2.092413,1.670151,-87.345280,78.436590
2.230,-2.091502,1.670601,-87.335650,78.459390
2.231,-2.090590,1.671051,-87.326000,78.482190
2.232,-2.089679,1.671500,-87.316380,78.504990
2.233,-2.088767,1.671949,-87.306740,78.527790
2.234,-2.087854,1.672397,-87.297100,78.550600
2.235,-2.086942,1.672845,-87.287470,78.573390
2.236,-2.086030,1.673293,-87.277830,78.596190
2.237,-2.085118,1.673740,-87.268200,78.619000
2.238,-2.084205,1.674186,-87.258560,78.641790
2.239,-2.083292,1.674632,-87.248930,78.664600
2.240,-2.082380,1.675077,-87.239300,78.687390
2.241,-2.081466,1.675522,-87.229660,78.710200
2.242,-2.080554,1.675966,-87.220020,78.732990
2.243,-2.079641,1.676410,-87.210390,78.755790
2.244,-2.078727,1.676854,-87.200750,78.778590
2.245,-2.077814,1.677296,-87.191120,78.801390
2.246,-2.076900,1.677739,-87.181490,78.824200
2.247,-2.075986,1.678180,-87.171850,78.847000
2.248,-2.075072,1.678622,-87.162220,78.869800
2.249,-2.074159,1.679062,-87.152580,78.892590
2.250,-2.073244,1.679503,-87.142940,78.915390
2.251,-2.072330,1.679942,-87.133310,78.938190
2.252,-2.071416,1.680381,-87.123680,78.960990
2.253,-2.070502,1.680820,-87.114040,78.983800
2.254,-2.069587,1.681258,-87.104410,79.006600
2.255,-2.068672,1.681696,-87.094770,79.029400
2.256,-2.067758,1.682133,-87.085140,79.052190
2.257,-2.066842,1.682570,-87.075500,79.075000
2.258,-2.065927,1.683006,-87.065860,79.097790
2.259,-2.065012,1.683441,-87.056240,79.120590
2.260,-2.064097,1.683877,-87.046600,79.143390
2.261,-2.063181,1.684311,-87.036960,79.166200
2.262,-2.062266,1.684745,-87.027330,79.189000
2.263,-2.061350,1.685179,-87.017690,79.211790
2.264,-2.060434,1.685612,-87.008060,79.234600
2.265,-2.059518,1.686045,-86.998420,79.257390
2.266,-2.058602,1.686477,-86.988790,79.280190
2.267,-2.057686,1.686908,-86.979150,79.302990
2.268,-2.056770,1.687339,-86.969520,79.325790
2.269,-2.055853,1.687770,-86.959880,79.348590
2.270,-2.054937,1.688200,-86.950250,79.371400
2.271,-2.054020,1.688629,-86.940610,79.394200
2.272,-2.053103,1.689058,-86.930980,79.416990
2.273,-2.052187,1.689486,-86.921350,79.439790
2.274,-2.051270,1.689915,-86.911710,79.462590
2.275,-2.050352,1.690342,-86.902080,79.485400
2.276,-2.049435,1.690769,-86.892440,79.508190
2.277,-2.048518,1.691195,-86.882800,79.531000
2.278,-2.047600,1.691621,-86.873170,79.553790
2.279,-2.046683,1.692047,-86.863530,79.576590
2.280,-2.045765,1.692472,-86.853900,79.599400
2.281,-2.044847,1.692896,-86.844260,79.622190
2.282,-2.043929,1.693320,-86.834630,79.645000
2.283,-2.043011,1.693743,-86.825000,79.667790
2.284,-2.042093,1.694166,-86.815360,79.690600
2.285,-2.041174,1.694588,-86.805730,79.713390
2.286,-2.040256,1.695010,-86.796090,79.736190
2.287,-2.039337,1.695431,-86.786450,79.759000
